Demo-ResponseID,QType,Condition,Dataset,Attempt,DatasetOrder,TaskOrder,Click_X,Click_Y,MaxValue,NodeID,NodeXOriginal,NodeYOriginal,NodeXAdjusted,NodeYAdjusted,NodeValue,Task,NodeRank,correct,Distance,RawDifference,AbsDifference,Percentage,LogError
R_26hGP60m0DuQuO0,Exp,Col,5,3,2,1,408,309,12597.314500601013,Ctrl_5_199.5_157.3,199.5,157.3,415.625,327.7083333333333,1166.9394030234603,BC,20,FALSE,20.20253353198827,-11430.375097577553,11430.375097577553,0.90736601813285,4.058098475484493
R_26hGP60m0DuQuO0,Exp,Col,5,4,2,1,381,327,12597.314500601013,Ctrl_5_178.3_156.2,178.3,156.2,371.4583333333333,325.4166666666667,1635.072270005914,BC,14,FALSE,9.672142845420684,-10962.242230595099,10962.242230595099,0.870204695617633,4.039939009862334
R_26hGP60m0DuQuO0,Exp,Col,5,5,2,1,357,389,12597.314500601013,Ctrl_5_174.9_188.1,174.9,188.1,364.375,391.875,2265.9318657335457,BC,5,FALSE,7.915570099493782,-10331.382634867467,10331.382634867467,0.8201258001754708,4.014200480847633
R_26hGP60m0DuQuO0,Exp,Col,9,1,3,5,277,533,28300.56447421692,Ctrl_9_130.7_255.5,130.7,255.5,272.2916666666667,532.2916666666666,481.5,BC,63,FALSE,4.7613169280030885,-27819.06447421692,27819.06447421692,0.9829862050829881,4.444358132153662
R_26hGP60m0DuQuO0,Exp,Col,9,2,3,5,466,490,28300.56447421692,Ctrl_9_223.8_237.3,223.8,237.3,466.25,494.375,19249.904317414654,BC,4,FALSE,4.382137035739526,-9050.660156802267,9050.660156802267,0.3198049341046827,3.956728240068803
R_26hGP60m0DuQuO0,Exp,Col,9,3,3,5,508,400,28300.56447421692,Ctrl_9_249.7_194.8,249.7,194.8,520.2083333333334,405.8333333333333,186.01666666666662,BC,76,FALSE,13.530379911722962,-28114.547807550254,28114.547807550254,0.9934271040128497,4.44894654978668
R_26hGP60m0DuQuO0,Exp,Col,9,4,3,5,415,313,28300.56447421692,Ctrl_9_198_150.6,198,150.6,412.5,313.75,12460.579249671891,BC,9,FALSE,2.6100766272276377,-15839.98522454503,15839.98522454503,0.5597056284504842,4.199782188887138
R_26hGP60m0DuQuO0,Exp,Col,9,5,3,5,351,437,28300.56447421692,Ctrl_9_168.9_211.9,168.9,211.9,351.875,441.4583333333333,15786.012583005204,BC,8,FALSE,4.543386524511308,-12514.551891211717,12514.551891211717,0.4422014939883278,4.097450005204585
R_26hGP60m0DuQuO0,Training,Col,0,1,0,5,478,355,10,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,10,BC,1,TRUE,4.351923265765497,0,0,0,0
R_26hGP60m0DuQuO0,Training,Col,0,2,0,5,270,437,10,Ctrl_0_133.4_210,133.4,210,277.9166666666667,437.5,6,BC,2,FALSE,7.932440425941528,-4,4,0.4,0.6989700043360189
R_26hkGNPBOa7YoXn,Exp,Col,5,1,2,6,425,158,12597.314500601013,Ctrl_5_203.1_76.2,203.1,76.2,423.125,158.75,1232,BC,19,FALSE,2.019436802675439,-11365.314500601013,11365.314500601013,0.9022013779253331,4.0556196685999595
R_26hkGNPBOa7YoXn,Exp,Col,5,2,2,6,350,296,12597.314500601013,Ctrl_5_168.1_142.4,168.1,142.4,350.2083333333333,296.6666666666667,1777.6473181061426,BC,10,FALSE,0.6984606089266879,-10819.66718249487,10819.66718249487,0.8588868033721527,4.034254039397438
R_26hkGNPBOa7YoXn,Exp,Col,5,3,2,6,309,507,12597.314500601013,Ctrl_5_148.9_243.4,148.9,243.4,310.2083333333333,507.0833333333333,2009.0681342664539,BC,6,FALSE,1.2112034878123659,-10588.246366334559,10588.246366334559,0.8405161565053725,4.024865052592009
R_26hkGNPBOa7YoXn,Exp,Col,5,4,2,6,260,460,12597.314500601013,Ctrl_5_125.1_220.3,125.1,220.3,260.625,458.9583333333333,1675.5985324002124,BC,12,FALSE,1.214781644759454,-10921.7159682008,10921.7159682008,0.866987639919582,4.038330640506404
R_26hkGNPBOa7YoXn,Exp,Col,5,5,2,6,203,607,12597.314500601013,Ctrl_5_96.6_290.2,96.6,290.2,201.25,604.5833333333334,968.0027729976935,BC,22,FALSE,2.983752298327995,-11629.311727603319,11629.311727603319,0.9231580053866631,4.0655913552928205
R_26hkGNPBOa7YoXn,Exp,Col,7,1,1,8,433,182,20081.76153013656,Ctrl_7_208.9_87.3,208.9,87.3,435.2083333333333,181.875,0,BC,33,FALSE,2.211868239997814,-20081.76153013656,20081.76153013656,1,4.3028234313235085
R_26hkGNPBOa7YoXn,Exp,Col,7,2,1,8,429,356,20081.76153013656,Ctrl_7_204.9_172,204.9,172,426.875,358.3333333333333,5071.086796536789,BC,7,FALSE,3.1559577697498353,-15010.67473359977,15010.67473359977,0.7474779894718576,4.176429145740169
R_26hkGNPBOa7YoXn,Exp,Col,7,3,1,8,434,477,20081.76153013656,Ctrl_7_210.2_229.1,210.2,229.1,437.9166666666667,477.2916666666667,1888.144314019313,BC,10,FALSE,3.9275115814243478,-18193.617216117247,18193.617216117247,0.9059771568751184,4.259942923199158
R_26hkGNPBOa7YoXn,Exp,Col,7,4,1,8,579,338,20081.76153013656,Ctrl_7_286.5_163.9,286.5,163.9,596.875,341.4583333333333,1462.3944250194247,BC,11,FALSE,18.20647397066341,-18619.367105117133,18619.367105117133,0.9271779807351651,4.269988238952253
R_26hkGNPBOa7YoXn,Exp,Col,7,5,1,8,259,393,20081.76153013656,Ctrl_7_122.6_187.6,122.6,187.6,255.41666666666666,390.8333333333333,0,BC,33,FALSE,4.187448175467055,-20081.76153013656,20081.76153013656,1,4.3028234313235085
R_26hkGNPBOa7YoXn,Exp,Col,8,1,3,9,437,296,40976.5,Ctrl_8_210.8_139.8,210.8,139.8,439.1666666666667,291.25,14991,BC,8,FALSE,5.220818369225703,-25985.5,25985.5,0.6341561626786085,4.414747790349609
R_26hkGNPBOa7YoXn,Exp,Col,8,2,3,9,525,153,40976.5,Ctrl_8_253.3_73.3,253.3,73.3,527.7083333333334,152.70833333333334,5797,BC,22,FALSE,2.723993188113562,-35179.5,35179.5,0.8585286688711823,4.546302007540369
R_26hkGNPBOa7YoXn,Exp,Col,8,3,3,9,590,449,40976.5,Ctrl_8_283.6_214.8,283.6,214.8,590.8333333333334,447.5,6596,BC,21,FALSE,1.7159383568311852,-34380.5,34380.5,0.8390296877478555,4.536324820213514
R_26hkGNPBOa7YoXn,Exp,Col,8,4,3,9,283,450,40976.5,Ctrl_8_140.7_207.1,140.7,207.1,293.125,431.4583333333333,23517,BC,4,FALSE,21.126027259704518,-17459.5,17459.5,0.42608568325747687,4.242056676032312
R_26hkGNPBOa7YoXn,Training,Col,0,1,0,5,486,357,10,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,10,BC,1,TRUE,6.050281214768285,0,0,0,0
R_26kFg0KKNtLQgpX,Exp,Col,3,1,1,2,208,309,1277,Ctrl_3_99.7_148.4,99.7,148.4,207.70833333333334,309.1666666666667,0,BC,14,FALSE,0.33592740617910744,-1277,1277,1,3.1065308538223815
R_26kFg0KKNtLQgpX,Exp,Col,3,2,1,2,460,349,1277,Ctrl_3_221_166.9,221,166.9,460.4166666666667,347.7083333333333,0,BC,14,FALSE,1.3572081229085515,-1277,1277,1,3.1065308538223815
R_26kFg0KKNtLQgpX,Exp,Col,3,3,1,2,540,330,1277,Ctrl_3_258.9_156.1,258.9,156.1,539.375,325.2083333333333,0,BC,14,FALSE,4.8322556269763535,-1277,1277,1,3.1065308538223815
R_26kFg0KKNtLQgpX,Exp,Col,5,1,3,5,311,425,12597.314500601013,Ctrl_5_149.1_204.3,149.1,204.3,310.625,425.625,1796.0985324002122,BC,9,FALSE,0.7288689868556626,-10801.2159682008,10801.2159682008,0.8574221091078958,4.033512855861326
R_26kFg0KKNtLQgpX,Exp,Col,5,2,3,5,436,247,12597.314500601013,Ctrl_5_209.8_120.6,209.8,120.6,437.0833333333333,251.25,1566,BC,16,FALSE,4.385899122313584,-11031.314500601013,11031.314500601013,0.8756877904472984,4.042666633871992
R_26kFg0KKNtLQgpX,Exp,Col,5,3,3,5,334,466,12597.314500601013,Ctrl_5_159.7_224.4,159.7,224.4,332.7083333333333,467.5,2316.7348009331204,BC,4,FALSE,1.9794955867032962,-10280.579699667893,10280.579699667893,0.8160929616528515,4.012059846385146
R_26kFg0KKNtLQgpX,Training,Col,0,1,0,5,477,355,10,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,10,BC,1,TRUE,4.935169984689247,0,0,0,0
R_27dLfv5mqkh8SK7,Exp,Ord,3,1,2,1,455,308,1277,Ord_3_219.6_147.4,219.6,147.4,457.5,307.0833333333333,248,BC,9,FALSE,2.6627575514450825,-1029,1029,0.8057948316366484,3.012837224705172
R_27dLfv5mqkh8SK7,Exp,Ord,3,2,2,1,82,480,1277,Ord_3_40.5_230.3,40.5,230.3,84.375,479.7916666666667,1277,BC,1,TRUE,2.384119916819993,0,0,0,0
R_27dLfv5mqkh8SK7,Exp,Ord,3,3,2,1,712,512,1277,Ord_3_340.9_247.3,340.9,247.3,710.2083333333334,515.2083333333334,309,BC,8,FALSE,3.674707093391571,-968,968,0.7580266249021144,2.986323777050765
R_27dLfv5mqkh8SK7,Exp,Ord,3,4,2,1,141,91,1277,Ord_3_59.7_45.6,59.7,45.6,124.375,95,248,BC,9,FALSE,17.099433470147485,-1029,1029,0.8057948316366484,3.012837224705172
R_27dLfv5mqkh8SK7,Exp,Ord,7,1,3,6,220,147,20081.761530136537,Ord_7_105.7_70.2,105.7,70.2,220.20833333333334,146.25,0,BC,33,FALSE,0.7783975705112277,-20081.761530136537,20081.761530136537,1,4.3028234313235085
R_27dLfv5mqkh8SK7,Exp,Ord,7,2,3,6,429,160,20081.761530136537,Ord_7_213.9_74.5,213.9,74.5,445.625,155.20833333333334,5259.685958485947,BC,6,FALSE,17.30175408576958,-14822.07557165059,14822.07557165059,0.738086424809259,4.170938322753798
R_27dLfv5mqkh8SK7,Exp,Ord,7,3,3,6,475,363,20081.761530136537,Ord_7_226.2_174.7,226.2,174.7,471.25,363.9583333333333,6242.680236430233,BC,4,FALSE,3.870517120202124,-13839.081293706304,13839.081293706304,0.689136820638872,4.141138641082038
R_27dLfv5mqkh8SK7,Exp,Ord,7,4,3,6,347,586,20081.761530136537,Ord_7_176.3_282.7,176.3,282.7,367.2916666666667,588.9583333333334,0.5,BC,31,FALSE,20.506181317403374,-20081.261530136537,20081.261530136537,0.9999751017858045,4.302812618570301
R_27dLfv5mqkh8SK7,Exp,Ord,7,5,3,6,304,220,20081.761530136537,Ord_7_140.4_114.2,140.4,114.2,292.5,237.91666666666666,424.18046398046334,BC,16,FALSE,21.289831949652495,-19657.58106615607,19657.58106615607,0.9788773279005479,4.293552167749543
R_27dLfv5mqkh8SK7,Exp,Ord,8,1,1,5,465,321,40976.5,Ord_8_219.1_146.5,219.1,146.5,456.4583333333333,305.2083333333333,9590,BC,16,FALSE,17.95374071205097,-31386.5,31386.5,0.765963418056691,4.496756725720979
R_27dLfv5mqkh8SK7,Exp,Ord,8,2,1,5,451,314,40976.5,Ord_8_219.1_146.5,219.1,146.5,456.4583333333333,305.2083333333333,9590,BC,16,FALSE,10.348275487034334,-31386.5,31386.5,0.765963418056691,4.496756725720979
R_27dLfv5mqkh8SK7,Exp,Ord,8,3,1,5,440,307,40976.5,Ord_8_219.1_146.5,219.1,146.5,456.4583333333333,305.2083333333333,9590,BC,16,FALSE,16.555567207303863,-31386.5,31386.5,0.765963418056691,4.496756725720979
R_27dLfv5mqkh8SK7,Exp,Ord,8,4,1,5,423,164,40976.5,Ord_8_202.3_78.5,202.3,78.5,421.4583333333333,163.54166666666666,8439,BC,17,FALSE,1.6083549221349194,-32537.5,32537.5,0.7940526887362268,4.5123975284183535
R_27dLfv5mqkh8SK7,Training,Ord,0,1,0,5,425,257,10,Ord_0_202.8_123.3,202.8,123.3,422.5,256.875,10,BC,1,TRUE,2.5031230493125984,0,0,0,0
R_27dLfv5mqkh8SK7,Training,Ord,0,2,0,5,507,84,10,Ord_0_244.2_40.2,244.2,40.2,508.75,83.75,6,BC,2,FALSE,1.7677669529663689,-4,4,0.4,0.6989700043360189
R_27egdMDRIo5pmmf,Exp,Cir,1,1,1,5,627,173,69.71428571428571,Cir_1_301_83.4,301,83.4,627.0833333333334,173.75,0,BC,4,FALSE,0.7546154281781222,-69.71428571428571,69.71428571428571,1,1.849507158919312
R_27egdMDRIo5pmmf,Exp,Cir,1,2,1,5,465,54,69.71428571428571,Cir_1_223.1_26.9,223.1,26.9,464.7916666666667,56.041666666666664,0,BC,4,FALSE,2.0522683926707876,-69.71428571428571,69.71428571428571,1,1.849507158919312
R_27egdMDRIo5pmmf,Exp,Cir,7,1,3,7,48,479,20081.761530136537,Cir_7_23.8_230,23.8,230,49.583333333333336,479.1666666666667,0,BC,33,FALSE,1.5920810978785709,-20081.761530136537,20081.761530136537,1,4.3028234313235085
R_27egdMDRIo5pmmf,Exp,Cir,7,2,3,7,363,29,20081.761530136537,Cir_7_173.1_14.1,173.1,14.1,360.625,29.375,20081.761530136537,BC,1,TRUE,2.404423007708918,0,0,0,0
R_27egdMDRIo5pmmf,Exp,Cir,7,3,3,7,505,58,20081.761530136537,Cir_7_242.2_28.7,242.2,28.7,504.5833333333333,59.791666666666664,0,BC,33,FALSE,1.8394783378870114,-20081.761530136537,20081.761530136537,1,4.3028234313235085
R_27egdMDRIo5pmmf,Exp,Cir,7,4,3,7,692,288,20081.761530136537,Cir_7_331.6_137.9,331.6,137.9,690.8333333333334,287.2916666666667,0,BC,33,FALSE,1.3648616128465578,-20081.761530136537,20081.761530136537,1,4.3028234313235085
R_27egdMDRIo5pmmf,Exp,Cir,7,5,3,7,626,574,20081.761530136537,Cir_7_300.7_275.6,300.7,275.6,626.4583333333334,574.1666666666666,0.5,BC,31,FALSE,0.48769582961334035,-20081.261530136537,20081.261530136537,0.9999751017858045,4.302812618570301
R_27egdMDRIo5pmmf,Exp,Cir,9,1,2,4,237,56,28300.564474216924,Cir_9_123.79255789_21.9551938,123.79255789,21.9551938,257.9011622708333,45.73998708333333,15786.012583005202,BC,8,FALSE,23.283609026993062,-12514.551891211722,12514.551891211722,0.4422014939883279,4.0974500052045855
R_27egdMDRIo5pmmf,Exp,Cir,9,2,2,4,533,653,28300.564474216924,Cir_9_249.669102082_318.103132714,249.669102082,318.103132714,520.1439626708333,662.7148598208335,752,BC,59,FALSE,16.11385109610277,-27548.564474216924,27548.564474216924,0.9734280918430053,4.440114737563869
R_27egdMDRIo5pmmf,Exp,Cir,9,3,2,4,450,37,28300.564474216924,Cir_9_216.05671526_18.893932912,216.05671526,18.893932912,450.1181567916667,39.362360233333334,0,BC,107,FALSE,2.365313277232361,-28300.564474216924,28300.564474216924,1,4.45181044343029
R_27egdMDRIo5pmmf,Exp,Cir,9,4,2,4,617,591,28300.564474216924,Cir_9_293.998165511_284.0530573,293.998165511,284.0530573,612.4961781479167,591.7772027083333,3249.6061039665547,BC,24,FALSE,4.570388968692259,-25050.95837025037,25050.95837025037,0.8851752194933394,4.398841681346947
R_27egdMDRIo5pmmf,Training,Cir,0,1,0,5,233,45,10,Cir_0_110.7_19.7,110.7,19.7,230.625,41.041666666666664,10,BC,1,TRUE,4.616170250085865,0,0,0,0
R_27HgY7EBkbGatHq,Exp,Siz,1,1,2,1,365,498,69.71428571428572,Ctrl_1_174.7_237.5,174.7,237.5,363.9583333333333,494.7916666666667,2.7142857142857135,BC,3,FALSE,3.373199108001504,-67.00000000000001,67.00000000000001,0.9610655737704918,1.8325089127062364
R_27HgY7EBkbGatHq,Exp,Siz,1,2,2,1,472,489,69.71428571428572,Ctrl_1_226.6_233.9,226.6,233.9,472.0833333333333,487.2916666666667,0,BC,4,FALSE,1.7103646459811293,-69.71428571428572,69.71428571428572,1,1.849507158919312
R_27HgY7EBkbGatHq,Exp,Siz,1,3,2,1,513,541,69.71428571428572,Ctrl_1_247.4_260.9,247.4,260.9,515.4166666666666,543.5416666666666,0,BC,4,FALSE,3.5071850852531075,-69.71428571428572,69.71428571428572,1,1.849507158919312
R_27HgY7EBkbGatHq,Exp,Siz,1,4,2,1,495,613,69.71428571428572,Ctrl_1_238.6_293.1,238.6,293.1,497.0833333333333,610.625,0,BC,4,FALSE,3.1592566812112146,-69.71428571428572,69.71428571428572,1,1.849507158919312
R_27HgY7EBkbGatHq,Exp,Siz,1,5,2,1,393,626,69.71428571428572,Ctrl_1_191.9_301.9,191.9,301.9,399.7916666666667,628.9583333333334,0,BC,4,FALSE,7.408000554955615,-69.71428571428572,69.71428571428572,1,1.849507158919312
R_27HgY7EBkbGatHq,Exp,Siz,7,1,3,3,144,154,20081.76153013656,Ctrl_7_71_73.6,71,73.6,147.91666666666666,153.33333333333334,13848.666666666664,BC,3,FALSE,3.9729991470200616,-6233.094863469894,6233.094863469894,0.31038586202290736,3.794773406597871
R_27HgY7EBkbGatHq,Exp,Siz,7,2,3,3,294,500,20081.76153013656,Ctrl_7_140.2_240.1,140.2,240.1,292.0833333333333,500.2083333333333,20081.76153013656,BC,1,TRUE,1.927955883543229,0,0,0,0
R_27HgY7EBkbGatHq,Exp,Siz,9,1,1,4,465,495,28300.56447421692,Ctrl_9_223.8_237.3,223.8,237.3,466.25,494.375,19249.904317414654,BC,4,FALSE,1.3975424859373686,-9050.660156802267,9050.660156802267,0.3198049341046827,3.956728240068803
R_27HgY7EBkbGatHq,Exp,Siz,9,2,1,4,464,293,28300.56447421692,Ctrl_9_223.1_141.1,223.1,141.1,464.7916666666667,293.9583333333333,17858.00251281227,BC,6,FALSE,1.2430361575146889,-10442.561961404652,10442.561961404652,0.3689877624496957,4.018848647741641
R_27HgY7EBkbGatHq,Exp,Siz,9,3,1,4,537,362,28300.56447421692,Ctrl_9_257.3_173.8,257.3,173.8,536.0416666666666,362.0833333333333,10575.90610396655,BC,13,FALSE,0.9619496983846357,-17724.65837025037,17724.65837025037,0.6263005243728734,4.248602374814582
R_27HgY7EBkbGatHq,Exp,Siz,9,4,1,4,355,445,28300.56447421692,Ctrl_9_168.9_211.9,168.9,211.9,351.875,441.4583333333333,15786.012583005204,BC,8,FALSE,4.723243353647779,-12514.551891211717,12514.551891211717,0.4422014939883278,4.097450005204585
R_27HgY7EBkbGatHq,Training,Siz,0,1,0,5,480,359,10,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,10,BC,1,TRUE,0.3254270698294318,0,0,0,0
R_27p54lnNFOpRCK2,Exp,Ord,1,1,1,4,676,251,69.71428571428571,Ord_1_324.7_120.3,324.7,120.3,676.4583333333334,250.625,0,BC,4,FALSE,0.5921946001480249,-69.71428571428571,69.71428571428571,1,1.849507158919312
R_27p54lnNFOpRCK2,Exp,Ord,1,2,1,4,440,61,69.71428571428571,Ord_1_211.8_29.2,211.8,29.2,441.25,60.833333333333336,0,BC,4,FALSE,1.2610621625351293,-69.71428571428571,69.71428571428571,1,1.849507158919312
R_27p54lnNFOpRCK2,Exp,Ord,1,3,1,4,249,686,69.71428571428571,Ord_1_118.9_328.3,118.9,328.3,247.70833333333334,683.9583333333334,0,BC,4,FALSE,2.4159481690540003,-69.71428571428571,69.71428571428571,1,1.849507158919312
R_27p54lnNFOpRCK2,Exp,Ord,5,1,3,9,375,340,12597.314500601015,Ord_5_180_164.3,180,164.3,375,342.2916666666667,2265.931865733546,BC,5,FALSE,2.2916666666666856,-10331.382634867468,10331.382634867468,0.8201258001754708,4.014200480847633
R_27p54lnNFOpRCK2,Exp,Ord,5,2,3,9,567,256,12597.314500601015,Ord_5_272.2_122.1,272.2,122.1,567.0833333333334,254.375,2316.7348009331204,BC,4,FALSE,1.6271353491472216,-10280.579699667895,10280.579699667895,0.8160929616528516,4.012059846385146
R_27p54lnNFOpRCK2,Exp,Ord,5,3,3,9,534,507,12597.314500601015,Ord_5_253.9_251.6,253.9,251.6,528.9583333333334,524.1666666666666,1777.6473181061426,BC,10,FALSE,17.8916977177187,-10819.667182494872,10819.667182494872,0.8588868033721527,4.034254039397438
R_27p54lnNFOpRCK2,Exp,Ord,5,4,3,9,507,571,12597.314500601015,Ord_5_242.8_274.2,242.8,274.2,505.8333333333333,571.25,1635.0722700059132,BC,14,FALSE,1.193151755273048,-10962.2422305951,10962.2422305951,0.870204695617633,4.039939009862334
R_27p54lnNFOpRCK2,Exp,Ord,9,1,2,5,315,293,28300.564474216924,Ord_9_153.95362678709_141.266238921062,153.95362678709,141.266238921062,320.7367224731042,294.30466441887916,0,BC,107,FALSE,5.883207796713272,-28300.564474216924,28300.564474216924,1,4.45181044343029
R_27p54lnNFOpRCK2,Exp,Ord,9,2,2,5,102,373,28300.564474216924,Ord_9_48.5914106501941_176.036771527292,48.5914106501941,176.036771527292,101.2321055212377,366.7432740151916,0,BC,107,FALSE,6.3036721027897755,-28300.564474216924,28300.564474216924,1,4.45181044343029
R_27p54lnNFOpRCK2,Exp,Ord,9,3,2,5,576,389,28300.564474216924,Ord_9_268.32790256398_183.564784643464,268.32790256398,183.564784643464,559.0164636749582,382.42663467388337,6.333333333333334,BC,94,FALSE,18.21125030893282,-28294.231140883592,28294.231140883592,0.9997762117664083,4.451713245993569
R_27p54lnNFOpRCK2,Exp,Ord,9,5,2,5,82,586,28300.564474216924,Ord_9_50.5344640395368_285.141380894636,50.5344640395368,285.141380894636,105.28013341570167,594.0445435304915,0.6666666666666666,BC,103,FALSE,24.630860570975642,-28299.897807550256,28299.897807550256,0.9999764433438324,4.451800213145495
R_27p54lnNFOpRCK2,Training,Ord,0,1,0,5,420,259,10,Ord_0_202.8_123.3,202.8,123.3,422.5,256.875,10,BC,1,TRUE,3.281101187101672,0,0,0,0
R_27p54lnNFOpRCK2,Training,Ord,0,2,0,5,373,375,10,Ord_0_179.6_179.7,179.6,179.7,374.1666666666667,374.375,0,BC,3,FALSE,1.323531681189066,-10,10,1,1.0413926851582251
R_27UKPGKz9zO3cc5,Exp,Siz,3,1,2,5,208,308,1277,Ctrl_3_99.7_148.4,99.7,148.4,207.70833333333334,309.1666666666667,0,BC,14,FALSE,1.2025724741385004,-1277,1277,1,3.1065308538223815
R_27UKPGKz9zO3cc5,Exp,Siz,3,2,2,5,457,346,1277,Ctrl_3_221_166.9,221,166.9,460.4166666666667,347.7083333333333,0,BC,14,FALSE,3.819949461562149,-1277,1277,1,3.1065308538223815
R_27UKPGKz9zO3cc5,Exp,Siz,3,3,2,5,541,328,1277,Ctrl_3_258.9_156.1,258.9,156.1,539.375,325.2083333333333,0,BC,14,FALSE,3.230174573885734,-1277,1277,1,3.1065308538223815
R_27UKPGKz9zO3cc5,Exp,Siz,5,1,1,1,289,545,12597.314500601013,Ctrl_5_138.2_261.1,138.2,261.1,287.9166666666667,543.9583333333334,1888.4014675997878,BC,7,FALSE,1.5028907330725796,-10708.913033001225,10708.913033001225,0.8500949176501315,4.029785944273404
R_27UKPGKz9zO3cc5,Exp,Siz,5,2,1,1,312,425,12597.314500601013,Ctrl_5_149.1_204.3,149.1,204.3,310.625,425.625,1796.0985324002122,BC,9,FALSE,1.5103807466993215,-10801.2159682008,10801.2159682008,0.8574221091078958,4.033512855861326
R_27UKPGKz9zO3cc5,Exp,Siz,5,3,1,1,437,253,12597.314500601013,Ctrl_5_209.8_120.6,209.8,120.6,437.0833333333333,251.25,1566,BC,16,FALSE,1.7519830034690522,-11031.314500601013,11031.314500601013,0.8756877904472984,4.042666633871992
R_27UKPGKz9zO3cc5,Exp,Siz,5,4,1,1,351,297,12597.314500601013,Ctrl_5_168.1_142.4,168.1,142.4,350.2083333333333,296.6666666666667,1777.6473181061426,BC,10,FALSE,0.8589803386703561,-10819.66718249487,10819.66718249487,0.8588868033721527,4.034254039397438
R_27UKPGKz9zO3cc5,Exp,Siz,8,1,3,9,438,292,40976.5,Ctrl_8_210.8_139.8,210.8,139.8,439.1666666666667,291.25,14991,BC,8,FALSE,1.3869430814244526,-25985.5,25985.5,0.6341561626786085,4.414747790349609
R_27UKPGKz9zO3cc5,Exp,Siz,8,2,3,9,317,395,40976.5,Ctrl_8_152.3_189.2,152.3,189.2,317.2916666666667,394.1666666666667,23575,BC,3,FALSE,0.8829008375173671,-17401.5,17401.5,0.42467023781923785,4.240611642432826
R_27UKPGKz9zO3cc5,Exp,Siz,8,3,3,9,390,379,40976.5,Ctrl_8_186.9_181.8,186.9,181.8,389.375,378.75,13500,BC,10,FALSE,0.673145600891813,-27476.5,27476.5,0.6705428721340281,4.438977216539066
R_27UKPGKz9zO3cc5,Exp,Siz,8,4,3,9,510,127,40976.5,Ctrl_8_244.2_60.9,244.2,60.9,508.75,126.875,3707,BC,31,FALSE,1.2562344526401112,-37269.5,37269.5,0.9095335131111735,4.5713652190426615
R_27UKPGKz9zO3cc5,Training,Siz,0,1,0,5,479,360,10,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,10,BC,1,TRUE,1.7385538370854088,0,0,0,0
R_28NhOddLlwbFsi9,Exp,Siz,1,1,2,3,438,52,69.71428571428572,Ctrl_1_208.5_25.3,208.5,25.3,434.375,52.708333333333336,0,BC,4,FALSE,3.693556702030052,-69.71428571428572,69.71428571428572,1,1.849507158919312
R_28NhOddLlwbFsi9,Exp,Siz,1,2,2,3,321,53,69.71428571428572,Ctrl_1_150.4_26.8,150.4,26.8,313.3333333333333,55.833333333333336,0,BC,4,FALSE,8.17346655682617,-69.71428571428572,69.71428571428572,1,1.849507158919312
R_28NhOddLlwbFsi9,Exp,Siz,1,3,2,3,172,222,69.71428571428572,Ctrl_1_84.4_107.8,84.4,107.8,175.83333333333334,224.58333333333334,0,BC,4,FALSE,4.622559416119568,-69.71428571428572,69.71428571428572,1,1.849507158919312
R_28NhOddLlwbFsi9,Exp,Siz,1,4,2,3,154,506,69.71428571428572,Ctrl_1_75.1_244.3,75.1,244.3,156.45833333333334,508.9583333333333,0,BC,4,FALSE,3.8464449676147483,-69.71428571428572,69.71428571428572,1,1.849507158919312
R_28NhOddLlwbFsi9,Exp,Siz,1,5,2,3,383,372,69.71428571428572,Ctrl_1_184.1_176.3,184.1,176.3,383.5416666666667,367.2916666666667,69.71428571428572,BC,1,TRUE,4.739388732268688,0,0,0,0
R_28NhOddLlwbFsi9,Exp,Siz,3,1,3,3,127,413,1277,Ctrl_3_61.4_196.9,61.4,196.9,127.91666666666667,410.2083333333333,309,BC,8,FALSE,2.93831253537735,-968,968,0.7580266249021144,2.986323777050765
R_28NhOddLlwbFsi9,Exp,Siz,3,2,3,3,505,373,1277,Ctrl_3_243.8_176.5,243.8,176.5,507.9166666666667,367.7083333333333,1277,BC,1,TRUE,6.042241351978244,0,0,0,0
R_28NhOddLlwbFsi9,Exp,Siz,3,3,3,3,360,338,1277,Ctrl_3_173.4_161.6,173.4,161.6,361.25,336.6666666666667,65,BC,13,FALSE,1.8276426832884285,-1212,1212,0.9490994518402506,3.083860800866573
R_28NhOddLlwbFsi9,Exp,Siz,3,4,3,3,295,233,1277,Ctrl_3_144.1_114.5,144.1,114.5,300.2083333333333,238.54166666666666,248,BC,9,FALSE,7.605051318403793,-1029,1029,0.8057948316366484,3.012837224705172
R_28NhOddLlwbFsi9,Exp,Siz,3,5,3,3,165,322,1277,Ctrl_3_78.6_156.5,78.6,156.5,163.75,326.0416666666667,819,BC,4,FALSE,4.2305519077827896,-458,458,0.3586530931871574,2.661812685537261
R_28NhOddLlwbFsi9,Exp,Siz,9,1,1,5,346,558,28300.56447421692,Ctrl_9_176.6_273.3,176.6,273.3,367.9166666666667,569.375,3336.5,BC,22,FALSE,24.692729755492376,-24964.06447421692,24964.06447421692,0.8821048250454615,4.397332691991789
