Demo-ResponseID,QType,Condition,Dataset,Task,Response,DatasetOrder,TaskOrder,CorrectAnswer,RawDifference,AbsDifference,Percentage,LogError,ClustConf
R_STC0vkeAs5ht5E5,Exp,Col,8,LargeClust1,35,1,8,17.445482866043612,17.554517133956388,17.554517133956388,1.00625,1.2684496566752665,NA
R_10DwCbnn3mhButQ,Exp,Col,8,LargeClust1,9,1,5,17.445482866043612,-8.445482866043612,8.445482866043612,0.4841071428571428,0.9752241645551438,NA
R_1GCTXCYebsSp3YW,Exp,Col,8,LargeClust1,38,3,1,17.445482866043612,20.554517133956388,20.554517133956388,1.1782142857142859,1.333538298198622,NA
R_1g5XoMNiKiYqmxo,Exp,Col,8,LargeClust1,49,3,1,17.445482866043612,31.554517133956388,31.554517133956388,1.8087500000000003,1.5126112580422006,NA
R_2xRGe0o9obYWRmI,Exp,Col,8,LargeClust1,25,3,4,17.445482866043612,7.554517133956388,7.554517133956388,0.4330357142857144,0.9321955004958643,NA
R_qU9HL2BRh9k31iF,Exp,Col,8,LargeClust1,80,2,6,17.445482866043612,62.55451713395639,62.55451713395639,3.5857142857142863,1.8031464234444472,NA
R_3EnxzxywKVv5kK6,Exp,Col,8,LargeClust1,25,1,4,17.445482866043612,7.554517133956388,7.554517133956388,0.4330357142857144,0.9321955004958643,NA
R_1igqQIkneOSXUAJ,Exp,Col,8,LargeClust1,20,3,3,17.445482866043612,2.554517133956388,2.554517133956388,0.14642857142857155,0.5507806120133427,NA
R_1JEp6ZtCPPwKn6Z,Exp,Col,8,LargeClust1,29,1,3,17.445482866043612,11.554517133956388,11.554517133956388,0.6623214285714287,1.0988000137362375,NA
R_2PpO41DTCrzu1M5,Exp,Col,8,LargeClust1,55,2,8,17.445482866043612,37.55451713395639,37.55451713395639,2.152678571428572,1.586075268286439,NA
R_116HC3wx1bjqeJv,Exp,Col,8,LargeClust1,41,2,6,17.445482866043612,23.554517133956388,23.554517133956388,1.3501785714285717,1.3901313981247123,NA
R_2e39z1FnGci6Lld,Exp,Col,8,LargeClust1,25,1,8,17.445482866043612,7.554517133956388,7.554517133956388,0.4330357142857144,0.9321955004958643,NA
R_2WZu9d5OO7XvXea,Exp,Col,8,LargeClust1,35,3,4,17.445482866043612,17.554517133956388,17.554517133956388,1.00625,1.2684496566752665,NA
R_3lLEKV97JuyFZmv,Exp,Col,8,LargeClust1,52,1,7,17.445482866043612,34.55451713395639,34.55451713395639,1.980714285714286,1.5508947848611903,NA
R_r0Wgqy1fNVEGSYx,Exp,Col,8,LargeClust1,80,2,9,17.445482866043612,62.55451713395639,62.55451713395639,3.5857142857142863,1.8031464234444472,NA
R_w0mJs2pLl1oHdOV,Exp,Col,8,LargeClust1,30,1,9,17.445482866043612,12.554517133956388,12.554517133956388,0.7196428571428573,1.132084050887845,NA
R_1E6bOAFsgR5wuyc,Exp,Col,8,LargeClust1,33,1,4,17.445482866043612,15.554517133956388,15.554517133956388,0.891607142857143,1.2189165176693866,NA
R_3MAy33SckOVIvJD,Exp,Col,8,LargeClust1,49,1,2,17.445482866043612,31.554517133956388,31.554517133956388,1.8087500000000003,1.5126112580422006,NA
R_2YDiXFOHDHe0M29,Exp,Col,8,LargeClust1,42,3,4,17.445482866043612,24.554517133956388,24.554517133956388,1.4075000000000002,1.407467679146099,NA
R_2Sl6mmLOTeBz4nP,Exp,Col,8,LargeClust1,32,3,4,17.445482866043612,14.554517133956388,14.554517133956388,0.8342857142857144,1.1918565336502378,NA
R_2oi9t5SnJvPWgwh,Exp,Col,8,LargeClust1,25,2,8,17.445482866043612,7.554517133956388,7.554517133956388,0.4330357142857144,0.9321955004958643,NA
R_3GcyygZEQY2lHGk,Exp,Col,8,LargeClust1,41,2,9,17.445482866043612,23.554517133956388,23.554517133956388,1.3501785714285717,1.3901313981247123,NA
R_1giLh4WIbZRzldP,Exp,Col,8,LargeClust1,9,2,5,17.445482866043612,-8.445482866043612,8.445482866043612,0.4841071428571428,0.9752241645551438,NA
R_1jTUjO2lC2qawB3,Exp,Col,8,LargeClust1,30,1,8,17.445482866043612,12.554517133956388,12.554517133956388,0.7196428571428573,1.132084050887845,NA
R_25XvsAysKu6jbnP,Exp,Col,8,LargeClust1,39,1,4,17.445482866043612,21.554517133956388,21.554517133956388,1.2355357142857144,1.353233533792275,NA
R_3kddEKEuOfSr4Kk,Exp,Col,8,LargeClust1,52,2,1,17.445482866043612,34.55451713395639,34.55451713395639,1.980714285714286,1.5508947848611903,NA
R_9uvLxXBozcjxVoR,Exp,Col,8,LargeClust1,42,1,9,17.445482866043612,24.554517133956388,24.554517133956388,1.4075000000000002,1.407467679146099,NA
R_qQp5JppWisqzleh,Exp,Col,8,LargeClust1,15,2,2,17.445482866043612,-2.445482866043612,2.445482866043612,0.14017857142857135,0.5372500945638071,NA
R_AMP1JJS2Kt969J7,Exp,Col,8,LargeClust1,67,3,4,17.445482866043612,49.55451713395639,49.55451713395639,2.8405357142857146,1.7037599666274166,NA
R_3KPmeAnNwxCWsGe,Exp,Col,8,LargeClust1,10,3,1,17.445482866043612,-7.445482866043612,7.445482866043612,0.4267857142857142,0.9266244851756134,NA
R_0vwhF9JNt26Lc77,Exp,Col,8,LargeClust1,38,1,2,17.445482866043612,20.554517133956388,20.554517133956388,1.1782142857142859,1.333538298198622,NA
R_p4PWkVlf12fW5LX,Exp,Col,8,LargeClust1,60,1,5,17.445482866043612,42.55451713395639,42.55451713395639,2.4392857142857145,1.6390332033073611,NA
R_zeze554UWwTYhoJ,Exp,Col,8,LargeClust1,12,2,1,17.445482866043612,-5.445482866043612,5.445482866043612,0.31214285714285706,0.8092554582608624,NA
R_3HwEojEqBrOthJd,Exp,Col,8,LargeClust1,35,3,6,17.445482866043612,17.554517133956388,17.554517133956388,1.00625,1.2684496566752665,NA
R_2TQY6Jl6i77kBpk,Exp,Col,8,LargeClust1,25,3,9,17.445482866043612,7.554517133956388,7.554517133956388,0.4330357142857144,0.9321955004958643,NA
R_1P7cKepeZ63bAmZ,Exp,Col,8,LargeClust1,12,3,9,17.445482866043612,-5.445482866043612,5.445482866043612,0.31214285714285706,0.8092554582608624,NA
R_2X6QpyDKLe2JYk9,Exp,Col,8,LargeClust1,82,2,2,17.445482866043612,64.55451713395638,64.55451713395638,3.700357142857143,1.8166026227806489,NA
R_s5tYhvWAf2CkBPz,Exp,Col,8,LargeClust1,40,1,4,17.445482866043612,22.554517133956388,22.554517133956388,1.2928571428571431,1.3720742056573472,NA
R_1n11cllQ6mZ6Yov,Exp,Col,8,LargeClust1,23,1,1,17.445482866043612,5.554517133956388,5.554517133956388,0.31839285714285726,0.8165407030768295,NA
R_8A3fgUkCGT6xSDf,Exp,Col,8,LargeClust1,19,3,5,17.445482866043612,1.554517133956388,1.554517133956388,0.08910714285714295,0.4073088199788449,NA
R_r73hOej3iC7smOd,Exp,Col,8,LargeClust1,11,2,3,17.445482866043612,-6.445482866043612,6.445482866043612,0.36946428571428563,0.8718928685432655,NA
R_1EYhqnKs9lwGkmW,Exp,Col,8,LargeClust1,16,2,4,17.445482866043612,-1.445482866043612,1.445482866043612,0.08285714285714277,0.38836462434038016,NA
R_26hkGNPBOa7YoXn,Exp,Col,8,NumNodes,200,3,8,321,-121,121,0.37694704049844235,2.0863598306747484,NA
R_1d9W3QURj4fv3R4,Exp,Col,8,NumNodes,80,2,8,321,-241,241,0.7507788161993769,2.383815365980431,NA
R_3iVWmoWrNyEdzB0,Exp,Col,8,NumNodes,38,1,1,321,-283,283,0.881619937694704,2.4533183400470375,NA
R_0eSHVr3x4EFqL1n,Exp,Col,8,NumNodes,60,2,9,321,-261,261,0.8130841121495327,2.4183012913197452,NA
R_30kF3ymvWY4JfXP,Exp,Col,8,NumNodes,1e3,3,6,321,679,679,2.115264797507788,2.832508912706236,NA
R_31XYqQyQWFDpiIp,Exp,Col,8,NumNodes,85,1,6,321,-236,236,0.735202492211838,2.374748346010104,NA
R_2YRKN9Lip7yeuuA,Exp,Col,8,NumNodes,20,3,9,321,-301,301,0.9376947040498442,2.4800069429571505,NA
R_1IfQK5v3tfbRu5o,Exp,Col,8,NumNodes,50,3,6,321,-271,271,0.8442367601246106,2.4345689040341987,NA
R_1Ej6JTYMKbT87ML,Exp,Col,8,NumNodes,100,1,4,321,-221,221,0.6884735202492211,2.346352974450639,NA
R_STC0vkeAs5ht5E5,Exp,Col,8,NumNodes,200,1,4,321,-121,121,0.37694704049844235,2.0863598306747484,NA
R_10DwCbnn3mhButQ,Exp,Col,8,NumNodes,250,1,2,321,-71,71,0.22118380062305296,1.8573324964312685,NA
R_1GCTXCYebsSp3YW,Exp,Col,8,NumNodes,340,3,8,321,19,19,0.059190031152647975,1.3010299956639813,NA
R_1g5XoMNiKiYqmxo,Exp,Col,8,NumNodes,100,3,7,321,-221,221,0.6884735202492211,2.346352974450639,NA
R_2xRGe0o9obYWRmI,Exp,Col,8,NumNodes,160,3,9,321,-161,161,0.5015576323987538,2.2095150145426308,NA
R_qU9HL2BRh9k31iF,Exp,Col,8,NumNodes,120,2,9,321,-201,201,0.6261682242990654,2.305351369446624,NA
R_3EnxzxywKVv5kK6,Exp,Col,8,NumNodes,600,1,6,321,279,279,0.8691588785046729,2.4471580313422194,NA
R_1igqQIkneOSXUAJ,Exp,Col,8,NumNodes,185,3,5,321,-136,136,0.4236760124610592,2.1367205671564067,NA
R_1JEp6ZtCPPwKn6Z,Exp,Col,8,NumNodes,300,1,4,321,-21,21,0.06542056074766354,1.3424226808222062,NA
R_2PpO41DTCrzu1M5,Exp,Col,8,NumNodes,210,2,5,321,-111,111,0.34579439252336447,2.0492180226701815,NA
R_116HC3wx1bjqeJv,Exp,Col,8,NumNodes,75,2,3,321,-246,246,0.7663551401869159,2.392696953259666,NA
R_2e39z1FnGci6Lld,Exp,Col,8,NumNodes,160,1,6,321,-161,161,0.5015576323987538,2.2095150145426308,NA
R_2WZu9d5OO7XvXea,Exp,Col,8,NumNodes,100,3,7,321,-221,221,0.6884735202492211,2.346352974450639,NA
R_3lLEKV97JuyFZmv,Exp,Col,8,NumNodes,80,1,9,321,-241,241,0.7507788161993769,2.383815365980431,NA
R_r0Wgqy1fNVEGSYx,Exp,Col,8,NumNodes,210,2,8,321,-111,111,0.34579439252336447,2.0492180226701815,NA
R_w0mJs2pLl1oHdOV,Exp,Col,8,NumNodes,50,1,1,321,-271,271,0.8442367601246106,2.4345689040341987,NA
R_1E6bOAFsgR5wuyc,Exp,Col,8,NumNodes,100,1,2,321,-221,221,0.6884735202492211,2.346352974450639,NA
R_3MAy33SckOVIvJD,Exp,Col,8,NumNodes,400,1,5,321,79,79,0.24610591900311526,1.9030899869919435,NA
R_2YDiXFOHDHe0M29,Exp,Col,8,NumNodes,200,3,1,321,-121,121,0.37694704049844235,2.0863598306747484,NA
R_2Sl6mmLOTeBz4nP,Exp,Col,8,NumNodes,130,3,9,321,-191,191,0.5950155763239875,2.2833012287035497,NA
R_2oi9t5SnJvPWgwh,Exp,Col,8,NumNodes,200,2,5,321,-121,121,0.37694704049844235,2.0863598306747484,NA
R_3GcyygZEQY2lHGk,Exp,Col,8,NumNodes,275,2,1,321,-46,46,0.14330218068535824,1.6720978579357175,NA
R_1giLh4WIbZRzldP,Exp,Col,8,NumNodes,400,2,6,321,79,79,0.24610591900311526,1.9030899869919435,NA
R_1jTUjO2lC2qawB3,Exp,Col,8,NumNodes,150,1,4,321,-171,171,0.5327102803738317,2.2355284469075487,NA
R_25XvsAysKu6jbnP,Exp,Col,8,NumNodes,100,1,9,321,-221,221,0.6884735202492211,2.346352974450639,NA
R_3kddEKEuOfSr4Kk,Exp,Col,8,NumNodes,200,2,9,321,-121,121,0.37694704049844235,2.0863598306747484,NA
R_9uvLxXBozcjxVoR,Exp,Col,8,NumNodes,130,1,8,321,-191,191,0.5950155763239875,2.2833012287035497,NA
R_qQp5JppWisqzleh,Exp,Col,8,NumNodes,350,2,9,321,29,29,0.09034267912772585,1.4771212547196624,NA
R_AMP1JJS2Kt969J7,Exp,Col,8,NumNodes,250,3,8,321,-71,71,0.22118380062305296,1.8573324964312685,NA
R_3KPmeAnNwxCWsGe,Exp,Col,8,NumNodes,80,3,4,321,-241,241,0.7507788161993769,2.383815365980431,NA
R_0vwhF9JNt26Lc77,Exp,Col,8,NumNodes,35,1,5,321,-286,286,0.8909657320872274,2.4578818967339924,NA
R_p4PWkVlf12fW5LX,Exp,Col,8,NumNodes,280,1,9,321,-41,41,0.1277258566978193,1.6232492903979006,NA
R_zeze554UWwTYhoJ,Exp,Col,8,NumNodes,180,2,5,321,-141,141,0.4392523364485981,2.1522883443830563,NA
R_3HwEojEqBrOthJd,Exp,Col,8,NumNodes,100,3,4,321,-221,221,0.6884735202492211,2.346352974450639,NA
R_2TQY6Jl6i77kBpk,Exp,Col,8,NumNodes,100,3,8,321,-221,221,0.6884735202492211,2.346352974450639,NA
R_1P7cKepeZ63bAmZ,Exp,Col,8,NumNodes,135,3,5,321,-186,186,0.5794392523364486,2.271841606536499,NA
R_2X6QpyDKLe2JYk9,Exp,Col,8,NumNodes,250,2,4,321,-71,71,0.22118380062305296,1.8573324964312685,NA
R_s5tYhvWAf2CkBPz,Exp,Col,8,NumNodes,300,1,3,321,-21,21,0.06542056074766354,1.3424226808222062,NA
R_1n11cllQ6mZ6Yov,Exp,Col,8,NumNodes,375,1,3,321,54,54,0.16822429906542055,1.7403626894942439,NA
R_8A3fgUkCGT6xSDf,Exp,Col,8,NumNodes,150,3,8,321,-171,171,0.5327102803738317,2.2355284469075487,NA
R_r73hOej3iC7smOd,Exp,Col,8,NumNodes,750,2,2,321,429,429,1.3364485981308412,2.6334684555795866,NA
R_1EYhqnKs9lwGkmW,Exp,Col,8,NumNodes,610,2,9,321,289,289,0.9003115264797508,2.462397997898956,NA
R_26hkGNPBOa7YoXn,Exp,Col,8,AvgDeg,4,3,3,3.632398753894081,0.3676012461059188,0.3676012461059188,0.10120068610634643,0.13595948783724923,NA
R_1d9W3QURj4fv3R4,Exp,Col,8,AvgDeg,3,2,9,3.632398753894081,-0.6323987538940812,0.6323987538940812,0.17409948542024017,0.21282625457885462,NA
R_3iVWmoWrNyEdzB0,Exp,Col,8,AvgDeg,2,1,9,3.632398753894081,-1.6323987538940812,1.6323987538940812,0.44939965694682676,0.4203516765448203,NA
R_0eSHVr3x4EFqL1n,Exp,Col,8,AvgDeg,7,2,5,3.632398753894081,3.367601246105919,3.367601246105919,0.9271012006861062,0.6402429812257677,NA
R_30kF3ymvWY4JfXP,Exp,Col,8,AvgDeg,6,3,5,3.632398753894081,2.367601246105919,2.367601246105919,0.6518010291595197,0.5273206615484383,NA
R_31XYqQyQWFDpiIp,Exp,Col,8,AvgDeg,4,1,3,3.632398753894081,0.3676012461059188,0.3676012461059188,0.10120068610634643,0.13595948783724923,NA
R_2YRKN9Lip7yeuuA,Exp,Col,8,AvgDeg,5,3,5,3.632398753894081,1.3676012461059188,1.3676012461059188,0.37650085763293306,0.37430855987591927,NA
R_1IfQK5v3tfbRu5o,Exp,Col,8,AvgDeg,4,3,7,3.632398753894081,0.3676012461059188,0.3676012461059188,0.10120068610634643,0.13595948783724923,NA
R_1Ej6JTYMKbT87ML,Exp,Col,8,AvgDeg,12,1,2,3.632398753894081,8.367601246105918,8.367601246105918,2.303602058319039,0.9716283956956454,NA
R_STC0vkeAs5ht5E5,Exp,Col,8,AvgDeg,3,1,7,3.632398753894081,-0.6323987538940812,0.6323987538940812,0.17409948542024017,0.21282625457885462,NA
R_10DwCbnn3mhButQ,Exp,Col,8,AvgDeg,1,1,9,3.632398753894081,-2.632398753894081,2.632398753894081,0.7246998284734134,0.5601935180181232,NA
R_1GCTXCYebsSp3YW,Exp,Col,8,AvgDeg,5,3,4,3.632398753894081,1.3676012461059188,1.3676012461059188,0.37650085763293306,0.37430855987591927,NA
R_1g5XoMNiKiYqmxo,Exp,Col,8,AvgDeg,3,3,8,3.632398753894081,-0.6323987538940812,0.6323987538940812,0.17409948542024017,0.21282625457885462,NA
R_2xRGe0o9obYWRmI,Exp,Col,8,AvgDeg,2,3,7,3.632398753894081,-1.6323987538940812,1.6323987538940812,0.44939965694682676,0.4203516765448203,NA
R_qU9HL2BRh9k31iF,Exp,Col,8,AvgDeg,3,2,7,3.632398753894081,-0.6323987538940812,0.6323987538940812,0.17409948542024017,0.21282625457885462,NA
R_3EnxzxywKVv5kK6,Exp,Col,8,AvgDeg,2,1,1,3.632398753894081,-1.6323987538940812,1.6323987538940812,0.44939965694682676,0.4203516765448203,NA
R_1igqQIkneOSXUAJ,Exp,Col,8,AvgDeg,2,3,4,3.632398753894081,-1.6323987538940812,1.6323987538940812,0.44939965694682676,0.4203516765448203,NA
R_1JEp6ZtCPPwKn6Z,Exp,Col,8,AvgDeg,5,1,1,3.632398753894081,1.3676012461059188,1.3676012461059188,0.37650085763293306,0.37430855987591927,NA
R_2PpO41DTCrzu1M5,Exp,Col,8,AvgDeg,4,2,6,3.632398753894081,0.3676012461059188,0.3676012461059188,0.10120068610634643,0.13595948783724923,NA
R_116HC3wx1bjqeJv,Exp,Col,8,AvgDeg,9,2,9,3.632398753894081,5.367601246105918,5.367601246105918,1.4777015437392793,0.803975859057803,NA
R_2e39z1FnGci6Lld,Exp,Col,8,AvgDeg,3,1,1,3.632398753894081,-0.6323987538940812,0.6323987538940812,0.17409948542024017,0.21282625457885462,NA
R_2WZu9d5OO7XvXea,Exp,Col,8,AvgDeg,7,3,5,3.632398753894081,3.367601246105919,3.367601246105919,0.9271012006861062,0.6402429812257677,NA
R_3lLEKV97JuyFZmv,Exp,Col,8,AvgDeg,30,1,5,3.632398753894081,26.36760124610592,26.36760124610592,7.259005145797598,1.4372367334264418,NA
R_r0Wgqy1fNVEGSYx,Exp,Col,8,AvgDeg,75,2,5,3.632398753894081,71.36760124610592,71.36760124610592,19.647512864493997,1.8595441773953634,NA
R_w0mJs2pLl1oHdOV,Exp,Col,8,AvgDeg,3,1,6,3.632398753894081,-0.6323987538940812,0.6323987538940812,0.17409948542024017,0.21282625457885462,NA
R_1E6bOAFsgR5wuyc,Exp,Col,8,AvgDeg,3,1,9,3.632398753894081,-0.6323987538940812,0.6323987538940812,0.17409948542024017,0.21282625457885462,NA
R_3MAy33SckOVIvJD,Exp,Col,8,AvgDeg,3,1,9,3.632398753894081,-0.6323987538940812,0.6323987538940812,0.17409948542024017,0.21282625457885462,NA
R_2YDiXFOHDHe0M29,Exp,Col,8,AvgDeg,1,3,3,3.632398753894081,-2.632398753894081,2.632398753894081,0.7246998284734134,0.5601935180181232,NA
R_2Sl6mmLOTeBz4nP,Exp,Col,8,AvgDeg,8,3,8,3.632398753894081,4.367601246105918,4.367601246105918,1.2024013722126927,0.7297802450431564,NA
R_2oi9t5SnJvPWgwh,Exp,Col,8,AvgDeg,16,2,7,3.632398753894081,12.367601246105918,12.367601246105918,3.4048027444253854,1.1260534821277999,NA
R_3GcyygZEQY2lHGk,Exp,Col,8,AvgDeg,2,2,3,3.632398753894081,-1.6323987538940812,1.6323987538940812,0.44939965694682676,0.4203516765448203,NA
R_1giLh4WIbZRzldP,Exp,Col,8,AvgDeg,1,2,8,3.632398753894081,-2.632398753894081,2.632398753894081,0.7246998284734134,0.5601935180181232,NA
R_1jTUjO2lC2qawB3,Exp,Col,8,AvgDeg,3,1,7,3.632398753894081,-0.6323987538940812,0.6323987538940812,0.17409948542024017,0.21282625457885462,NA
R_25XvsAysKu6jbnP,Exp,Col,8,AvgDeg,4,1,1,3.632398753894081,0.3676012461059188,0.3676012461059188,0.10120068610634643,0.13595948783724923,NA
R_3kddEKEuOfSr4Kk,Exp,Col,8,AvgDeg,80,2,6,3.632398753894081,76.36760124610592,76.36760124610592,21.024013722126927,1.8885591319263701,NA
R_9uvLxXBozcjxVoR,Exp,Col,8,AvgDeg,3,1,6,3.632398753894081,-0.6323987538940812,0.6323987538940812,0.17409948542024017,0.21282625457885462,NA
R_qQp5JppWisqzleh,Exp,Col,8,AvgDeg,1,2,7,3.632398753894081,-2.632398753894081,2.632398753894081,0.7246998284734134,0.5601935180181232,NA
R_AMP1JJS2Kt969J7,Exp,Col,8,AvgDeg,3,3,3,3.632398753894081,-0.6323987538940812,0.6323987538940812,0.17409948542024017,0.21282625457885462,NA
R_3KPmeAnNwxCWsGe,Exp,Col,8,AvgDeg,8,3,9,3.632398753894081,4.367601246105918,4.367601246105918,1.2024013722126927,0.7297802450431564,NA
R_0vwhF9JNt26Lc77,Exp,Col,8,AvgDeg,12,1,6,3.632398753894081,8.367601246105918,8.367601246105918,2.303602058319039,0.9716283956956454,NA
R_p4PWkVlf12fW5LX,Exp,Col,8,AvgDeg,3,1,3,3.632398753894081,-0.6323987538940812,0.6323987538940812,0.17409948542024017,0.21282625457885462,NA
R_zeze554UWwTYhoJ,Exp,Col,8,AvgDeg,8,2,8,3.632398753894081,4.367601246105918,4.367601246105918,1.2024013722126927,0.7297802450431564,NA
R_3HwEojEqBrOthJd,Exp,Col,8,AvgDeg,3,3,5,3.632398753894081,-0.6323987538940812,0.6323987538940812,0.17409948542024017,0.21282625457885462,NA
R_2TQY6Jl6i77kBpk,Exp,Col,8,AvgDeg,12,3,5,3.632398753894081,8.367601246105918,8.367601246105918,2.303602058319039,0.9716283956956454,NA
R_1P7cKepeZ63bAmZ,Exp,Col,8,AvgDeg,8,3,8,3.632398753894081,4.367601246105918,4.367601246105918,1.2024013722126927,0.7297802450431564,NA
R_2X6QpyDKLe2JYk9,Exp,Col,8,AvgDeg,10,2,8,3.632398753894081,6.367601246105918,6.367601246105918,1.753001715265866,0.8673261126689582,NA
R_s5tYhvWAf2CkBPz,Exp,Col,8,AvgDeg,5,1,1,3.632398753894081,1.3676012461059188,1.3676012461059188,0.37650085763293306,0.37430855987591927,NA
R_1n11cllQ6mZ6Yov,Exp,Col,8,AvgDeg,1.5,1,2,3.632398753894081,-2.132398753894081,2.132398753894081,0.5870497427101201,0.49587704252788867,NA
R_8A3fgUkCGT6xSDf,Exp,Col,8,AvgDeg,2,3,2,3.632398753894081,-1.6323987538940812,1.6323987538940812,0.44939965694682676,0.4203516765448203,NA
R_r73hOej3iC7smOd,Exp,Col,8,AvgDeg,14,2,6,3.632398753894081,10.367601246105918,10.367601246105918,2.8542024013722123,1.0556688309597761,NA
R_1EYhqnKs9lwGkmW,Exp,Col,8,AvgDeg,6,2,7,3.632398753894081,2.367601246105919,2.367601246105919,0.6518010291595197,0.5273206615484383,NA
R_26hkGNPBOa7YoXn,Exp,Col,8,NumLinks,250,3,6,583,-333,333,0.5711835334476844,2.5237464668115646,NA
R_1d9W3QURj4fv3R4,Exp,Col,8,NumLinks,100,2,7,583,-483,483,0.8284734133790738,2.6848453616444123,NA
R_3iVWmoWrNyEdzB0,Exp,Col,8,NumLinks,45,1,2,583,-538,538,0.9228130360205832,2.7315887651867388,NA
R_0eSHVr3x4EFqL1n,Exp,Col,8,NumLinks,120,2,8,583,-463,463,0.7941680960548885,2.6665179805548807,NA
R_30kF3ymvWY4JfXP,Exp,Col,8,NumLinks,240,3,9,583,-343,343,0.5883361921097771,2.53655844257153,NA
R_31XYqQyQWFDpiIp,Exp,Col,8,NumLinks,300,1,5,583,-283,283,0.4854202401372213,2.4533183400470375,NA
R_2YRKN9Lip7yeuuA,Exp,Col,8,NumLinks,100,3,8,583,-483,483,0.8284734133790738,2.6848453616444123,NA
R_1IfQK5v3tfbRu5o,Exp,Col,8,NumLinks,200,3,5,583,-383,383,0.6569468267581475,2.584331224367531,NA
R_1Ej6JTYMKbT87ML,Exp,Col,8,NumLinks,65,1,6,583,-518,518,0.888507718696398,2.7151673578484576,NA
R_STC0vkeAs5ht5E5,Exp,Col,8,NumLinks,120,1,2,583,-463,463,0.7941680960548885,2.6665179805548807,NA
R_10DwCbnn3mhButQ,Exp,Col,8,NumLinks,125,1,6,583,-458,458,0.7855917667238422,2.661812685537261,NA
R_1GCTXCYebsSp3YW,Exp,Col,8,NumLinks,300,3,2,583,-283,283,0.4854202401372213,2.4533183400470375,NA
R_1g5XoMNiKiYqmxo,Exp,Col,8,NumLinks,85,3,2,583,-498,498,0.8542024013722127,2.6981005456233897,NA
R_2xRGe0o9obYWRmI,Exp,Col,8,NumLinks,320,3,8,583,-263,263,0.451114922813036,2.4216039268698313,NA
R_qU9HL2BRh9k31iF,Exp,Col,8,NumLinks,200,2,3,583,-383,383,0.6569468267581475,2.584331224367531,NA
R_3EnxzxywKVv5kK6,Exp,Col,8,NumLinks,1200,1,8,583,617,617,1.0583190394511148,2.790988475088816,NA
R_1igqQIkneOSXUAJ,Exp,Col,8,NumLinks,375,3,7,583,-208,208,0.3567753001715266,2.3201462861110542,NA
R_1JEp6ZtCPPwKn6Z,Exp,Col,8,NumLinks,400,1,8,583,-183,183,0.313893653516295,2.2648178230095364,NA
R_2PpO41DTCrzu1M5,Exp,Col,8,NumLinks,65,2,3,583,-518,518,0.888507718696398,2.7151673578484576,NA
R_116HC3wx1bjqeJv,Exp,Col,8,NumLinks,500,2,8,583,-83,83,0.1423670668953688,1.9242792860618816,NA
R_2e39z1FnGci6Lld,Exp,Col,8,NumLinks,300,1,9,583,-283,283,0.4854202401372213,2.4533183400470375,NA
R_2WZu9d5OO7XvXea,Exp,Col,8,NumLinks,50,3,6,583,-533,533,0.9142367066895368,2.727541257028556,NA
R_3lLEKV97JuyFZmv,Exp,Col,8,NumLinks,120,1,8,583,-463,463,0.7941680960548885,2.6665179805548807,NA
R_r0Wgqy1fNVEGSYx,Exp,Col,8,NumLinks,75,2,7,583,-508,508,0.8713550600343053,2.7067177823367587,NA
R_w0mJs2pLl1oHdOV,Exp,Col,8,NumLinks,200,1,5,583,-383,383,0.6569468267581475,2.584331224367531,NA
R_1E6bOAFsgR5wuyc,Exp,Col,8,NumLinks,200,1,5,583,-383,383,0.6569468267581475,2.584331224367531,NA
R_3MAy33SckOVIvJD,Exp,Col,8,NumLinks,200,1,4,583,-383,383,0.6569468267581475,2.584331224367531,NA
R_2YDiXFOHDHe0M29,Exp,Col,8,NumLinks,250,3,5,583,-333,333,0.5711835334476844,2.5237464668115646,NA
R_2Sl6mmLOTeBz4nP,Exp,Col,8,NumLinks,600,3,3,583,17,17,0.029159519725557463,1.255272505103306,NA
R_2oi9t5SnJvPWgwh,Exp,Col,8,NumLinks,220,2,9,583,-363,363,0.6226415094339622,2.561101383649056,NA
R_3GcyygZEQY2lHGk,Exp,Col,8,NumLinks,550,2,4,583,-33,33,0.05660377358490566,1.5314789170422551,NA
R_1giLh4WIbZRzldP,Exp,Col,8,NumLinks,400,2,9,583,-183,183,0.313893653516295,2.2648178230095364,NA
R_1jTUjO2lC2qawB3,Exp,Col,8,NumLinks,475,1,5,583,-108,108,0.18524871355060035,2.037426497940624,NA
R_25XvsAysKu6jbnP,Exp,Col,8,NumLinks,3,1,8,583,-580,580,0.9948542024013722,2.7641761323903307,NA
R_3kddEKEuOfSr4Kk,Exp,Col,8,NumLinks,100,2,2,583,-483,483,0.8284734133790738,2.6848453616444123,NA
R_9uvLxXBozcjxVoR,Exp,Col,8,NumLinks,270,1,1,583,-313,313,0.5368782161234992,2.496929648073215,NA
R_qQp5JppWisqzleh,Exp,Col,8,NumLinks,450,2,6,583,-133,133,0.2281303602058319,2.1271047983648077,NA
R_AMP1JJS2Kt969J7,Exp,Col,8,NumLinks,20,3,6,583,-563,563,0.9656946826758147,2.751279103983342,NA
R_3KPmeAnNwxCWsGe,Exp,Col,8,NumLinks,15,3,5,583,-568,568,0.9742710120068611,2.7551122663950713,NA
R_0vwhF9JNt26Lc77,Exp,Col,8,NumLinks,14,1,9,583,-569,569,0.9759862778730704,2.7558748556724915,NA
