NodeID,Condition,Dataset,NodeXOriginal,NodeYOriginal,NodeXAdjusted,NodeYAdjusted
Cir_9_62.624311429_59.22472954,Cir,9,62.624311429,59.22472954,130.46731547708333,123.38485320833333
Cir_9_230.09577876_326.7170090728,Cir,9,230.09577876,326.7170090728,479.36620575,680.6604355683334
Cir_9_336.366742538_171.6527254,Cir,9,336.366742538,171.6527254,700.7640469541666,357.60984458333337
Cir_9_171.038006434_13.64435272,Cir,9,171.038006434,13.64435272,356.32918007083333,28.425734833333333
Cir_9_21.4312294969_224.364183544,Cir,9,21.4312294969,224.364183544,44.64839478520833,467.4253823833334
Cir_9_235.093507881_324.8082271444,Cir,9,235.093507881,324.8082271444,489.77814141875,676.6838065508333
Cir_9_236.332840458_25.68923122,Cir,9,236.332840458,25.68923122,492.3600842875,53.51923170833333
Cir_9_237.5679618_323.791958164,Cir,9,237.5679618,323.791958164,494.93325375,674.5665795083333
Cir_9_336.28915255_168.97810144,Cir,9,336.28915255,168.97810144,700.6024011458334,352.0377113333333
Cir_9_336.16723649_166.30512376,Cir,9,336.16723649,166.30512376,700.3484093541666,346.4690078333333
Cir_9_18.8278040051_134.624776408,Cir,9,18.8278040051,134.624776408,39.22459167729167,280.46828418333337
Cir_9_336.001058898_163.6345348,Cir,9,336.001058898,163.6345348,700.0022060375,340.90528083333334
Cir_9_75.723879057_302.193500548,Cir,9,75.723879057,302.193500548,157.75808136875,629.5697928083332
Cir_9_240.02522549_322.7347804168,Cir,9,240.02522549,322.7347804168,500.0525531041667,672.3641258683333
Cir_9_155.039624706_14.8404558400001,Cir,9,155.039624706,14.8404558400001,322.9992181375,30.917616333333545
Cir_9_335.790635909_160.967077,Cir,9,335.790635909,160.967077,699.5638248104167,335.3480770833333
Cir_9_242.46464387_321.6370024996,Cir,9,242.46464387,321.6370024996,505.13467472916665,670.0770885408333
Cir_9_244.88553927_320.4989278444,Cir,9,244.88553927,320.4989278444,510.17820681250004,667.7060996758332
Cir_9_18.1802128721_137.2209406,Cir,9,18.1802128721,137.2209406,37.875443483541666,285.87695958333336
Cir_9_247.287243701_319.3208673076,Cir,9,247.287243701,319.3208673076,515.1817577104166,665.2518068908333
Cir_9_77.845460526_303.8231324608,Cir,9,77.845460526,303.8231324608,162.1780427625,632.9648592933333
Cir_9_134.043268605_18.893932912,Cir,9,134.043268605,18.893932912,279.25680959375,39.362360233333334
Cir_9_141.85210842_17.047684768,Cir,9,141.85210842,17.047684768,295.525225875,35.51600993333333
Cir_9_335.53603529_158.30346052,Cir,9,335.53603529,158.30346052,699.0334068541665,329.7988760833333
Cir_9_249.669102082_318.103132714,Cir,9,249.669102082,318.103132714,520.1439626708333,662.7148598208335
Cir_9_335.23734417_155.644447168,Cir,9,335.23734417,155.644447168,698.4111336874998,324.2592649333333
Cir_9_334.89457223_152.99073742,Cir,9,334.89457223,152.99073742,697.6970254791667,318.73070295833327
Cir_9_334.507929225_150.3430834,Cir,9,334.507929225,150.3430834,696.8915192187501,313.2147570833333
Cir_9_252.03043997_316.8460672,Cir,9,252.03043997,316.8460672,525.0634166041667,660.0959733333334
Cir_9_43.499599193_81.53961916,Cir,9,43.499599193,81.53961916,90.62416498541667,169.87420658333335
Cir_9_41.968865289_83.733949,Cir,9,41.968865289,83.733949,87.43513601875,174.4457270833333
Cir_9_113.76717245_25.68923122,Cir,9,113.76717245,25.68923122,237.01494260416666,53.51923170833333
Cir_9_254.3706281_315.550023586,Cir,9,254.3706281,315.550023586,529.9388085416666,657.3958824708334
Cir_9_256.68900171_314.215342426,Cir,9,256.68900171,314.215342426,534.7687535625,654.6152967208333
Cir_9_233.85003829_24.69347392,Cir,9,233.85003829,24.69347392,487.1875797708333,51.444737333333336
Cir_9_334.077444198_147.70219204,Cir,9,334.077444198,147.70219204,695.9946754125,307.71290008333335
Cir_9_87.714591399_39.28238764,Cir,9,87.714591399,39.28238764,182.73873208125,81.83830758333335
Cir_9_79.993758328_305.417354182,Cir,9,79.993758328,305.417354182,166.65366318333335,636.2861545458333
Cir_9_22.270466674_226.904839048,Cir,9,22.270466674,226.904839048,46.39680557083334,472.7184146833333
Cir_9_231.35108176_23.7390834400001,Cir,9,231.35108176,23.7390834400001,481.9814203333333,49.456423833333545
Cir_9_258.984963805_312.842401396,Cir,9,258.984963805,312.842401396,539.5520079270833,651.7550029083334
Cir_9_85.47748333_40.74928768,Cir,9,85.47748333,40.74928768,178.07809027083331,84.89434933333334
Cir_9_40.474719111_85.953350716,Cir,9,40.474719111,85.953350716,84.32233148125,179.06948065833333
Cir_9_83.264997271_42.2530999,Cir,9,83.264997271,42.2530999,173.46874431458332,88.02729145833334
Cir_9_261.25782058_311.431587856,Cir,9,261.25782058,311.431587856,544.2871262083332,648.8158080333334
Cir_9_23.1516900254_229.431226792,Cir,9,23.1516900254,229.431226792,48.232687552916666,477.98172248333333
Cir_9_228.836648538_22.826224408,Cir,9,228.836648538,22.826224408,476.74301778750004,47.554634183333334
Cir_9_263.506994402_309.983264956,Cir,9,263.506994402,309.983264956,548.9729050041666,645.7984686583334
Cir_9_82.168178695_306.975737356,Cir,9,82.168178695,306.975737356,171.18370561458335,639.5327861583334
Cir_9_226.30744211_21.9551938,Cir,9,226.30744211,21.9551938,471.4738377291667,45.73998708333333
Cir_9_39.017551126_88.197220672,Cir,9,39.017551126,88.197220672,81.28656484583333,183.74420973333335
Cir_9_223.764127238_21.12625954,Cir,9,223.764127238,21.12625954,466.1752650791666,44.013040708333335
Cir_9_265.731878595_308.497839424,Cir,9,265.731878595,308.497839424,553.60808040625,642.7038321333334
Cir_9_84.368124632_308.497839424,Cir,9,84.368124632,308.497839424,175.76692631666666,642.7038321333334
Cir_9_86.592999144_309.983264956,Cir,9,86.592999144,309.983264956,180.40208155,645.7984686583334
Cir_9_267.93183744_306.975737356,Cir,9,267.93183744,306.975737356,558.191328,639.5327861583334
Cir_9_88.84217942_311.431587856,Cir,9,88.84217942,311.431587856,185.08787379166665,648.8158080333334
Cir_9_91.115058784_312.842401396,Cir,9,91.115058784,312.842401396,189.8230391333333,651.7550029083334
Cir_9_270.10625458_305.417354182,Cir,9,270.10625458,305.417354182,562.7213637083333,636.2861545458333
Cir_9_272.25453302_303.8231324608,Cir,9,272.25453302,303.8231324608,567.1969437916666,632.9648592933333
Cir_9_274.37612417_302.193500548,Cir,9,274.37612417,302.193500548,571.6169253541667,629.5697928083332
Cir_9_17.57572381_139.8274699,Cir,9,17.57572381,139.8274699,36.61609127083333,291.3072289583334
Cir_9_93.41099829_314.215342426,Cir,9,93.41099829,314.215342426,194.6062464375,654.6152967208333
Cir_9_17.01452705045_142.443660604,Cir,9,17.01452705045,142.443660604,35.44693135510417,296.75762625833335
Cir_9_278.53682435_298.829821252,Cir,9,278.53682435,298.829821252,580.2850507291666,622.5621276083333
Cir_9_280.57477166_297.096698368,Cir,9,280.57477166,297.096698368,584.5307742916667,618.9514549333333
Cir_9_37.597771163_90.4649746000001,Cir,9,37.597771163,90.4649746000001,78.32868992291667,188.46869708333355
Cir_9_25.039116502_234.438429376,Cir,9,25.039116502,234.438429376,52.16482604583334,488.4133945333333
Cir_9_333.603239775_145.06883806,Cir,9,333.603239775,145.06883806,695.0067495312501,302.2267459583333
Cir_9_95.729381581_315.550023586,Cir,9,95.729381581,315.550023586,199.43621162708334,657.3958824708334
Cir_9_16.4967586115_145.06883806,Cir,9,16.4967586115,145.06883806,34.368247107291666,302.2267459583333
Cir_9_98.069566484_316.8460672,Cir,9,98.069566484,316.8460672,204.31159684166667,660.0959733333334
Cir_9_333.085467625_142.443660604,Cir,9,333.085467625,142.443660604,693.9280575520833,296.75762625833335
Cir_9_332.52427619_139.8274699,Cir,9,332.52427619,139.8274699,692.7589087291667,291.3072289583334
Cir_9_16.02255531795_147.70219204,Cir,9,16.02255531795,147.70219204,33.3803235790625,307.71290008333335
Cir_9_15.5920659345_150.3430834,Cir,9,15.5920659345,150.3430834,32.483470696875,313.2147570833333
Cir_9_15.20541334531_152.99073742,Cir,9,15.20541334531,152.99073742,31.67794446939583,318.73070295833327
Cir_9_26.0448158925_236.917859404,Cir,9,26.0448158925,236.917859404,54.260033109375,493.5788737583333
Cir_9_14.86267899986_155.644447168,Cir,9,14.86267899986,155.644447168,30.963914583041667,324.2592649333333
Cir_9_331.919784869_137.2209406,Cir,9,331.919784869,137.2209406,691.4995518104166,285.87695958333336
Cir_9_331.27220019_134.624776408,Cir,9,331.27220019,134.624776408,690.1504170624999,280.46828418333337
Cir_9_149.743033434_15.592053676,Cir,9,149.743033434,15.592053676,311.9646529875,32.48344515833334
Cir_9_330.581664141_132.03971008,Cir,9,330.581664141,132.03971008,688.71180029375,275.0827293333333
Cir_9_60.721149455_61.104978208,Cir,9,60.721149455,61.104978208,126.50239469791667,127.30203793333332
Cir_9_282.583750191_295.330013968,Cir,9,282.583750191,295.330013968,588.71614623125,615.2708624333333
Cir_9_36.215756781_92.75591848,Cir,9,36.215756781,92.75591848,75.44949329375001,193.24149683333334
Cir_9_27.0914542958_239.3802811,Cir,9,27.0914542958,239.3802811,56.44052978291666,498.7089189583333
Cir_9_284.563162948_293.530274848,Cir,9,284.563162948,293.530274848,592.8399228083333,611.5214059333333
Cir_9_101.619308435_31.2774964,Cir,9,101.619308435,31.2774964,211.70689257291667,65.16145083333333
Cir_9_286.512496838_291.697936156,Cir,9,286.512496838,291.697936156,596.9010350791666,607.7040336583334
Cir_9_100.430907599_318.103132714,Cir,9,100.430907599,318.103132714,209.23105749791665,662.7148598208335
Cir_9_288.431148412_289.833540196,Cir,9,288.431148412,289.833540196,600.8982258583334,603.8198754083334
Cir_9_139.239090348_17.6199123280001,Cir,9,139.239090348,17.6199123280001,290.08143822499994,36.70815068333354
Cir_9_14.56397184167_158.30346052,Cir,9,14.56397184167,158.30346052,30.341608003479166,329.7988760833333
Cir_9_58.84940878_63.016528792,Cir,9,58.84940878,63.016528792,122.60293495833334,131.28443498333334
Cir_9_102.812756299_319.3208673076,Cir,9,102.812756299,319.3208673076,214.19324228958334,665.2518068908333
Cir_9_329.84838325_129.4664776,Cir,9,329.84838325,129.4664776,687.1841317708333,269.72182833333335
Cir_9_57.00959927_64.95883576,Cir,9,57.00959927,64.95883576,118.76999847916666,135.33090783333333
Cir_9_14.30937348157_160.967077,Cir,9,14.30937348157,160.967077,29.811194753270836,335.3480770833333
Cir_9_34.871908128_95.0694906400001,Cir,9,34.871908128,95.0694906400001,72.6498086,198.06143883333354
Cir_9_218.638079689_19.59539668,Cir,9,218.638079689,19.59539668,455.49599935208335,40.82374308333333
Cir_9_55.202224337_66.93143428,Cir,9,55.202224337,66.93143428,115.00463403541666,139.44048808333335
Cir_9_216.05671526_18.893932912,Cir,9,216.05671526,18.893932912,450.1181567916667,39.362360233333334
Cir_9_105.214451049_320.4989278444,Cir,9,105.214451049,320.4989278444,219.19677301875,667.7060996758332
Cir_9_28.1787593531_241.825013356,Cir,9,28.1787593531,241.825013356,58.70574865229167,503.8021111583333
Cir_9_107.635343222_321.6370024996,Cir,9,107.635343222,321.6370024996,224.24029837916666,670.0770885408333
Cir_9_329.07254791_126.90573748,Cir,9,329.07254791,126.90573748,685.5678081458334,264.3869530833333
Cir_9_110.074768056_322.7347804168,Cir,9,110.074768056,322.7347804168,229.32243345,672.3641258683333
Cir_9_14.09893832678_163.6345348,Cir,9,14.09893832678,163.6345348,29.37278818079167,340.90528083333334
Cir_9_290.31869816_287.937577624,Cir,9,290.31869816,287.937577624,604.8306211666667,599.8699533833334
Cir_9_328.25443887_124.358186968,Cir,9,328.25443887,124.358186968,683.8634143125,259.07955618333335
Cir_9_112.5320382_323.791958164,Cir,9,112.5320382,323.791958164,234.44174625,674.5665795083333
Cir_9_292.174532952_286.01056492,Cir,9,292.174532952,286.01056492,608.69694365,595.8553435833333
Cir_9_327.39415294_121.82457496,Cir,9,327.39415294,121.82457496,682.0711519583333,253.80119783333333
Cir_9_115.0065018_324.8082271444,Cir,9,115.0065018,324.8082271444,239.59687874999997,676.6838065508333
Cir_9_13.932761657702_166.30512376,Cir,9,13.932761657702,166.30512376,29.026586786879168,346.4690078333333
Cir_9_213.464095055_18.23537572,Cir,9,213.464095055,18.23537572,444.71686469791666,37.990366083333335
Cir_9_326.49204509_119.305585792,Cir,9,326.49204509,119.305585792,680.1917606041666,248.55330373333334
Cir_9_111.301211995_26.72598412,Cir,9,111.301211995,26.72598412,231.87752498958332,55.67913358333333
Cir_9_117.497465051_325.7833391248,Cir,9,117.497465051,325.7833391248,244.7863855229167,678.7152898433334
Cir_9_53.427806755_68.93369812,Cir,9,53.427806755,68.93369812,111.30793073958334,143.61187108333334
Cir_9_160.358230572_14.26490344,Cir,9,160.358230572,14.26490344,334.079647025,29.71854883333333
Cir_9_29.3064322442_244.25138152,Cir,9,29.3064322442,244.25138152,61.05506717541667,508.8570448333333
Cir_9_293.998165511_284.0530573,Cir,9,293.998165511,284.0530573,612.4961781479167,591.7772027083333
Cir_9_136.635904945_18.23537572,Cir,9,136.635904945,18.23537572,284.65813530208334,37.990366083333335
Cir_9_51.686801531_70.96509466,Cir,9,51.686801531,70.96509466,107.68083652291666,147.84394720833336
Cir_9_120.004247056_326.7170090728,Cir,9,120.004247056,326.7170090728,250.00884803333332,680.6604355683334
Cir_9_30.474158982_246.658704484,Cir,9,30.474158982,246.658704484,63.48783121249999,513.8723010083334
Cir_9_295.78914083_282.0655777,Cir,9,295.78914083,282.0655777,616.2273767291667,587.6366202083333
Cir_9_165.692974665_13.86608404,Cir,9,165.692974665,13.86608404,345.19369721875,28.88767508333333
Cir_9_299.27100929_278.00288146,Cir,9,299.27100929,278.00288146,623.4812693541667,579.1726697083334
Cir_9_99.247637693_32.5149502,Cir,9,99.247637693,32.5149502,206.76591186041665,67.73947958333333
Cir_9_122.52615401_327.6089661592,Cir,9,122.52615401,327.6089661592,255.26282085416668,682.5186794983333
Cir_9_325.548286351_116.8019038,Cir,9,325.548286351,116.8019038,678.2255965645833,243.33729958333333
Cir_9_300.96098919_275.928784936,Cir,9,300.96098919,275.928784936,627.0020608125001,574.8516352833334
Cir_9_125.062485654_328.4589902344,Cir,9,125.062485654,328.4589902344,260.5468451125,684.2895629883334
Cir_9_33.5665905004_97.4050325680001,Cir,9,33.5665905004,97.4050325680001,69.93039687583332,202.92715118333354
Cir_9_302.616359515_273.826956664,Cir,9,302.616359515,273.826956664,630.4507489895833,570.4728263833334
Cir_9_31.6816271929_249.046330192,Cir,9,31.6816271929,249.046330192,66.00338998520833,518.8465212333334
Cir_9_210.860909652_17.6199123280001,Cir,9,210.860909652,17.6199123280001,439.293561775,36.70815068333354
Cir_9_324.56317038_114.31421332,Cir,9,324.56317038,114.31421332,676.173271625,238.15461108333335
Cir_9_32.928482875_251.413609816,Cir,9,32.928482875,251.413609816,68.60100598958334,523.7783537833334
Cir_9_130.17569297_330.032292256,Cir,9,130.17569297,330.032292256,271.19936035416663,687.5672755333334
Cir_9_323.536961791_111.8432116,Cir,9,323.536961791,111.8432116,674.0353370645834,233.00669083333332
Cir_9_13.81084341625_168.97810144,Cir,9,13.81084341625,168.97810144,28.772590450520834,352.0377113333333
Cir_9_208.24789158_17.047684768,Cir,9,208.24789158,17.047684768,433.849774125,35.51600993333333
Cir_9_322.46994456_109.389557152,Cir,9,322.46994456,109.389557152,671.8123845,227.89491073333335
Cir_9_304.236665258_271.697961544,Cir,9,304.236665258,271.697961544,633.8263859541667,566.0374198833333
Cir_9_305.82146432_269.5423903,Cir,9,305.82146432,269.5423903,637.1280506666667,561.5466464583334
Cir_9_205.625744325_16.51888672,Cir,9,205.625744325,16.51888672,428.38696734375003,34.41434733333333
Cir_9_321.362415571_106.9539214,Cir,9,321.362415571,106.9539214,669.5050324395833,222.82066958333334
Cir_9_108.85277415_27.80349052,Cir,9,108.85277415,27.80349052,226.77661281250002,57.92393858333334
Cir_9_173.712544034_13.6,Cir,9,173.712544034,13.6,361.90113340416667,28.333333333333332
Cir_9_320.214678162_104.53698868,Cir,9,320.214678162,104.53698868,667.1139128375,217.78539308333333
Cir_9_132.751145535_330.755120542,Cir,9,132.751145535,330.755120542,276.56488653125,689.0731677958333
Cir_9_131.461920311_19.59539668,Cir,9,131.461920311,19.59539668,273.87900064791665,40.82374308333333
Cir_9_135.338224981_331.4351594284,Cir,9,135.338224981,331.4351594284,281.9546353770833,690.4899154758334
Cir_9_137.936218141_332.072191348,Cir,9,137.936218141,332.072191348,287.36712112708335,691.8170653083333
Cir_9_32.300156932_99.76190512,Cir,9,32.300156932,99.76190512,67.29199360833334,207.83730233333333
Cir_9_307.37032751_267.360833656,Cir,9,307.37032751,267.360833656,640.3548489791666,557.0017367833334
Cir_9_31.0729465805_102.139433644,Cir,9,31.0729465805,102.139433644,64.73530537604167,212.79048675833332
Cir_9_319.027067941_102.139433644,Cir,9,319.027067941,102.139433644,664.6397248770833,212.79048675833332
Cir_9_34.2144117185_253.759888072,Cir,9,34.2144117185,253.759888072,71.28002441354167,528.6664334833333
Cir_9_13.7110884228119_177.00400696,Cir,9,13.7110884228119,177.00400696,28.56476754752479,368.75834783333335
Cir_9_140.544405394_332.6660671672,Cir,9,140.544405394,332.6660671672,292.8008445708333,693.0543065983334
Cir_9_317.79986243_99.76190512,Cir,9,317.79986243,99.76190512,662.0830467291667,207.83730233333333
Cir_9_316.53339401_97.4050325680001,Cir,9,316.53339401,97.4050325680001,659.4445708541666,202.92715118333354
Cir_9_106.422536585_28.9214599,Cir,9,106.422536585,28.9214599,221.71361788541668,60.25304145833333
Cir_9_143.162092935_333.2165954656,Cir,9,143.162092935,333.2165954656,298.25436028125,694.2012405533334
Cir_9_308.88279014_265.153898476,Cir,9,308.88279014,265.153898476,643.5058127916667,552.4039551583332
Cir_9_13.766503326162_179.679202276,Cir,9,13.766503326162,179.679202276,28.680215262837503,374.33167140833336
Cir_9_13.866258315405_182.35309348,Cir,9,13.866258315405,182.35309348,28.88803815709375,379.90227808333333
Cir_9_35.539038746_256.084522588,Cir,9,35.539038746,256.084522588,74.03966405416668,533.5094220583334
Cir_9_315.22810478_95.0694906400001,Cir,9,315.22810478,95.0694906400001,656.7252182916668,198.06143883333354
Cir_9_14.01031257964_185.024960728,Cir,9,14.01031257964,185.024960728,29.188151207583335,385.46866818333336
Cir_9_145.788525646_333.7236406672,Cir,9,145.788525646,333.7236406672,303.72609509583333,695.2575847233334
Cir_9_148.423006495_334.187080108,Cir,9,148.423006495,334.187080108,309.21459686458337,696.2230835583333
Cir_9_14.19862529409_187.69407772,Cir,9,14.19862529409,187.69407772,29.580469362687502,391.0293285833333
Cir_9_36.9020154415_258.386864536,Cir,9,36.9020154415,258.386864536,76.87919883645833,538.3059677833334
Cir_9_313.8842529_92.75591848,Cir,9,313.8842529,92.75591848,653.925526875,193.24149683333334
Cir_9_312.50222561_90.4649746000001,Cir,9,312.50222561,90.4649746000001,651.0463033541666,188.46869708333355
Cir_9_38.302951338_260.666297368,Cir,9,38.302951338,260.666297368,79.7978152875,543.0547861833334
Cir_9_310.35849724_262.922175484,Cir,9,310.35849724,262.922175484,646.5802025833333,547.7545322583333
Cir_9_39.7414821072_262.922175484,Cir,9,39.7414821072,262.922175484,82.79475439000001,547.7545322583333
Cir_9_311.797042208_260.666297368,Cir,9,311.797042208,260.666297368,649.5771712666667,543.0547861833334
Cir_9_313.197982945_258.386864536,Cir,9,313.197982945,258.386864536,652.4957978020833,538.3059677833334
Cir_9_41.217193725_265.153898476,Cir,9,41.217193725,265.153898476,85.86915359375001,552.4039551583332
Cir_9_314.5609548_256.084522588,Cir,9,314.5609548,256.084522588,655.3353225,533.5094220583334
Cir_9_151.06480618_334.606750774,Cir,9,151.06480618,334.606750774,314.71834620833334,697.0973974458333
Cir_9_311.08244242_88.197220672,Cir,9,311.08244242,88.197220672,648.0884217083334,183.74420973333335
Cir_9_128.892550641_20.339557204,Cir,9,128.892550641,20.339557204,268.52614716875,42.37407750833333
Cir_9_153.713192172_334.9825571164,Cir,9,153.713192172,334.9825571164,320.23581702499996,697.8803273258334
Cir_9_309.62529057_85.953350716,Cir,9,309.62529057,85.953350716,645.0526886875,179.06948065833333
Cir_9_156.36744485_335.31440384464,Cir,9,156.36744485,335.31440384464,325.76551010416665,698.5716746763334
Cir_9_315.88557376_253.759888072,Cir,9,315.88557376,253.759888072,658.0949453333334,528.6664334833333
Cir_9_163.023948781_14.0433658,Cir,9,163.023948781,14.0433658,339.63322662708333,29.257012083333336
Cir_9_308.131134711_83.733949,Cir,9,308.131134711,83.733949,641.93986398125,174.4457270833333
Cir_9_306.60042985_81.53961916,Cir,9,306.60042985,81.53961916,638.7508955208334,169.87420658333335
Cir_9_126.335863081_21.12625954,Cir,9,126.335863081,21.12625954,263.1997147520833,44.013040708333335
Cir_9_123.79255789_21.9551938,Cir,9,123.79255789,21.9551938,257.9011622708333,45.73998708333333
Cir_9_305.033508368_79.3709842,Cir,9,305.033508368,79.3709842,635.4864757666667,165.35621708333332
Cir_9_44.278538907_269.5423903,Cir,9,44.278538907,269.5423903,92.24695605624999,561.5466464583334
Cir_9_96.896797236_33.791546728,Cir,9,96.896797236,33.791546728,201.868327575,70.39905568333333
Cir_9_159.026834912_335.60218227196,Cir,9,159.026834912,335.60218227196,331.3059060666667,699.1712130665833
Cir_9_318.41834925_249.046330192,Cir,9,318.41834925,249.046330192,663.3715609375,518.8465212333334
Cir_9_161.690629829_335.84582415844,Cir,9,161.690629829,335.84582415844,336.8554788104166,699.6788003300833
Cir_9_168.364578922_13.733048476,Cir,9,168.364578922,13.733048476,350.75953942083333,28.610517658333336
Cir_9_303.430918855_77.22862516,Cir,9,303.430918855,77.228625160000007,632.1477476145833,160.89296908333336
Cir_9_28.7375757161_106.9539214,Cir,9,28.7375757161,106.9539214,59.869949408541665,222.82066958333334
Cir_9_45.863337969_271.697961544,Cir,9,45.863337969,271.697961544,95.54862076875,566.0374198833333
Cir_9_301.7930066_75.11315536,Cir,9,301.7930066,75.11315536,628.7354304166668,156.48574033333333
Cir_9_81.077736671_43.79338852,Cir,9,81.077736671,43.79338852,168.91195139791665,91.23622608333334
Cir_9_14.43115562107_190.359721384,Cir,9,14.43115562107,190.359721384,30.06490754389583,396.58275288333334
Cir_9_121.263351462_22.826224408,Cir,9,121.263351462,22.826224408,252.6319822125,47.554634183333334
Cir_9_320.7935826_244.25138152,Cir,9,320.7935826,244.25138152,668.3199637499999,508.8570448333333
Cir_9_49.979702396_73.025104192,Cir,9,49.979702396,73.025104192,104.12437999166667,152.13563373333332
Cir_9_321.92122548_241.825013356,Cir,9,321.92122548,241.825013356,670.66921975,503.8021111583333
Cir_9_78.916301752_45.36975004,Cir,9,78.916301752,45.36975004,164.40896198333334,94.52031258333334
Cir_9_300.120307285_73.025104192,Cir,9,300.120307285,73.025104192,625.2506401770834,152.13563373333332
Cir_9_164.358097072_336.04524799708,Cir,9,164.358097072,336.04524799708,342.41270223333333,700.0942666605833
Cir_9_323.00856313_239.3802811,Cir,9,323.00856313,239.3802811,672.9345065208333,498.7089189583333
Cir_9_296.67220938_68.93369812,Cir,9,296.67220938,68.93369812,618.067102875,143.61187108333334
Cir_9_167.028497658_336.200426479,Cir,9,167.028497658,336.200426479,347.9760367875,700.4175551645833
Cir_9_27.6300386596_109.389557152,Cir,9,27.6300386596,109.389557152,57.56258054083334,227.89491073333335
Cir_9_294.89777889_66.93143428,Cir,9,294.89777889,66.93143428,614.3703726875,139.44048808333335
Cir_9_47.483650166_273.826956664,Cir,9,47.483650166,273.826956664,98.92427117916665,570.4728263833334
Cir_9_293.090378141_64.95883576,Cir,9,293.090378141,64.95883576,610.6049544604166,135.33090783333333
Cir_9_291.250607355_63.016528792,Cir,9,291.250607355,63.016528792,606.77209865625,131.28443498333334
Cir_9_197.711781758_15.194296288,Cir,9,197.711781758,15.194296288,411.89954532916664,31.65478393333333
Cir_9_169.701108739_336.311291583784,Cir,9,169.701108739,336.311291583784,353.54397653958335,700.6485241328833
Cir_9_289.378847318_61.104978208,Cir,9,289.378847318,61.104978208,602.8725985791666,127.30203793333332
Cir_9_172.375184878_336.377829698956,Cir,9,172.375184878,336.377829698956,359.11496849583335,700.7871452061584
Cir_9_76.781292736_46.98174868,Cir,9,76.781292736,46.98174868,159.96102653333332,97.87864308333333
Cir_9_175.05_336.4,Cir,9,175.05,336.4,364.6875,700.8333333333334
Cir_9_287.475698252_59.22472954,Cir,9,287.475698252,59.22472954,598.9077046916666,123.38485320833333
Cir_9_94.56742601_35.1069535,Cir,9,94.56742601,35.1069535,197.01547085416667,73.13948645833335
Cir_9_195.06036884_14.8404558400001,Cir,9,195.06036884,14.8404558400001,406.37576841666663,30.917616333333545
Cir_9_177.724815122_336.377829698956,Cir,9,177.724815122,336.377829698956,370.26003150416665,700.7871452061584
Cir_9_147.104802811_16.03363762,Cir,9,147.104802811,16.03363762,306.4683391895834,33.40341170833333
Cir_9_180.398900942_336.311291583784,Cir,9,180.398900942,336.311291583784,375.8310436291667,700.6485241328833
Cir_9_183.071502342_336.200426479,Cir,9,183.071502342,336.200426479,381.3989632125,700.4175551645833
Cir_9_185.74192229_336.04524799708,Cir,9,185.74192229,336.04524799708,386.9623381041667,700.0942666605833
Cir_9_188.409379852_335.84582415844,Cir,9,188.409379852,335.84582415844,392.51954135833336,699.6788003300833
Cir_9_324.055195402_236.917859404,Cir,9,324.055195402,236.917859404,675.1149904208334,493.5788737583333
Cir_9_285.54160871_57.37629604,Cir,9,285.54160871,57.37629604,594.8783514791667,119.53395008333334
Cir_9_283.57720473_55.56019096,Cir,9,283.57720473,55.56019096,590.7858431875,115.75039783333334
Cir_9_49.139007583_275.928784936,Cir,9,49.139007583,275.928784936,102.37293246458334,574.8516352833334
Cir_9_325.060886725_234.438429376,Cir,9,325.060886725,234.438429376,677.2101806770833,488.4133945333333
Cir_9_326.025340215_231.942652756,Cir,9,326.02534021500003,231.942652756,679.2194587812501,483.2138599083334
Cir_9_192.40345066_14.5306324,Cir,9,192.40345066,14.5306324,400.8405222083333,30.272150833333335
Cir_9_72.592866172_50.310797992,Cir,9,72.592866172,50.310797992,151.23513785833336,104.81416248333332
Cir_9_26.5630333685_111.8432116,Cir,9,26.5630333685,111.8432116,55.33965285104167,233.00669083333332
Cir_9_189.741769428_14.26490344,Cir,9,189.741769428,14.26490344,395.295352975,29.71854883333333
Cir_9_25.53682962_114.31421332,Cir,9,25.53682962,114.31421332,53.201728374999995,238.15461108333335
Cir_9_281.58291873_53.776934008,Cir,9,281.58291873,53.776934008,586.6310806875,112.03527918333333
Cir_9_14.70780842862_193.021117,Cir,9,14.70780842862,193.021117,30.641267559625003,402.12732708333334
Cir_9_326.94831062_229.431226792,Cir,9,326.94831062,229.431226792,681.1423137916667,477.98172248333333
Cir_9_15.02854279838_195.67756732,Cir,9,15.02854279838,195.67756732,31.30946416329167,407.6615985833334
Cir_9_15.3932498191_198.328342816,Cir,9,15.3932498191,198.328342816,32.06927045645833,413.18404753333334
Cir_9_279.559405791_52.026960964,Cir,9,279.559405791,52.026960964,582.41542873125,108.38950200833332
Cir_9_24.551716876_116.8019038,Cir,9,24.551716876,116.8019038,51.14941015833333,243.33729958333333
Cir_9_328.668763081_224.364183544,Cir,9,328.668763081,224.364183544,684.7265897520833,467.4253823833334
Cir_9_277.507133828_50.310797992,Cir,9,277.507133828,50.310797992,578.1398621416668,104.81416248333332
Cir_9_15.8018480413_200.972704276,Cir,9,15.8018480413,200.972704276,32.92051675270833,418.6931339083333
Cir_9_16.2542011565_203.6099254,Cir,9,16.2542011565,203.6099254,33.86291907604166,424.18734458333336
Cir_9_329.465780449_221.80997044,Cir,9,329.465780449,221.80997044,686.3870426020834,462.1041050833333
