Condition,Dataset,MaxValue,NodeID,NodeXOriginal,NodeYOriginal,NodeXAdjusted,NodeYAdjusted,NodeValue,Task,NodeRank,correct
Cir,6,4778.171122634352,Cir_6_280.202076161165_296.237464493969,280.202076161165,296.237464493969,583.7543253357603,617.1613843624355,15.298283796340924,BC,108,FALSE
Cir,6,4778.171122634352,Cir_6_141.754356922695_332.048569412954,141.754356922695,332.048569412954,295.3215769222813,691.7678529436541,81.40002383406605,BC,85,FALSE
Cir,6,4778.171122634352,Cir_6_37.5566550411489_91.9488456334402,37.5566550411489,91.9488456334402,78.24303133572688,191.56009506966708,436.30530952908083,BC,47,FALSE
Cir,6,4778.171122634352,Cir_6_196.429652883868_15.8555391461441,196.429652883868,15.8555391461441,409.2284435080583,33.03237322113354,48.72229784459715,BC,91,FALSE
Cir,6,4778.171122634352,Cir_6_182.148609871668_14.5763461504451,182.148609871668,14.5763461504451,379.47627056597497,30.367387813427293,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_18.1526828980581_140.576524545286,18.1526828980581,140.576524545286,37.81808937095437,292.8677594693458,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_15.1768513786353_159.456113846795,15.1768513786353,159.456113846795,31.61844037215688,332.2002371808229,113.70606666730934,BC,83,FALSE
Cir,6,4778.171122634352,Cir_6_62.7255225961776_289.759495495054,62.7255225961776,289.759495495054,130.67817207536999,603.6656156146959,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_107.789161441856_29.1516748018635,107.789161441856,29.1516748018635,224.56075300386667,60.732655837215624,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_90.9374743513864_38.1691588074695,90.9374743513864,38.1691588074695,189.4530715653883,79.5190808488948,163.0270072015793,BC,76,FALSE
Cir,6,4778.171122634352,Cir_6_64.4470099441235_58.5221423226304,64.4470099441235,58.5221423226304,134.26460405025728,121.92112983881333,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_25.8591508525529_234.473793329817,25.8591508525529,234.473793329817,53.87323094281854,488.4870694371187,41.619984629254596,BC,93,FALSE
Cir,6,4778.171122634352,Cir_6_132.463785539935_329.792487711867,132.463785539935,329.792487711867,275.9662198748646,687.0676827330562,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_179.759789471755_335.452822940615,179.759789471755,335.452822940615,374.49956139948955,698.860047792948,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_203.513099255005_332.968173832876,203.513099255005,332.968173832876,423.9856234479271,693.6836954851583,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_116.587559140631_25.4109647447051,116.587559140631,25.4109647447051,242.89074820964794,52.93950988480229,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_95.0478083947245_35.7275745099677,95.0478083947245,35.7275745099677,198.01626748900938,74.43244689576605,229.38046161293528,BC,69,FALSE
Cir,6,4778.171122634352,Cir_6_67.9631020095211_55.2827992485668,67.9631020095211,55.2827992485668,141.58979585316897,115.17249843451418,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_109.967632349213_321.772737548772,109.967632349213,321.772737548772,229.0992340608604,670.359869893275,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_137.092275989862_330.98969860004,137.092275989862,330.98969860004,285.6089083122125,689.5618720834167,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_24.1536101192238_230.007545406003,24.1536101192238,230.007545406003,50.32002108171625,479.18238626250627,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_38.8079612879175_260.028182395307,38.8079612879175,260.028182395307,80.84991934982813,541.7253799902229,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_69.7569238388348_296.237464493969,69.7569238388348,296.237464493969,145.32692466423916,617.1613843624355,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_259.021525648614_38.1691588074695,259.021525648614,38.1691588074695,539.6281784346124,79.5190808488948,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_228.892623481599_23.7387122257964,228.892623481599,23.7387122257964,476.85963225333126,49.45565047040917,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_201.157582079807_16.5647299949071,201.157582079807,16.5647299949071,419.0782959995979,34.509854156056456,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_263.057339896875_40.7320528785033,263.057339896875,40.7320528785033,548.0361247851563,84.85844349688188,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_292.247130888891_65.3076089674064,292.247130888891,65.3076089674064,608.8481893518561,136.05751868209666,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_281.995897990479_55.2827992485668,281.995897990479,55.2827992485668,587.4914541468313,115.17249843451418,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_163.038046473157_14.8608970135739,163.038046473157,14.8608970135739,339.6625968190771,30.960202111612293,34.006410504729516,BC,97,FALSE
Cir,6,4778.171122634352,Cir_6_17.6579892306272_207.02494903803,17.6579892306272,207.02494903803,36.787477563806675,431.3019771625625,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_172.589090118038_14.434,172.589090118038,14.434,359.56060441257915,30.070833333333333,416,BC,51,FALSE
Cir,6,4778.171122634352,Cir_6_167.810390128332_14.5763461504451,167.810390128332,14.5763461504451,349.6049794340249,30.367387813427293,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_158.276290732622_15.2874274842167,158.276290732622,15.2874274842167,329.7422723596291,31.848807258784788,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_153.529347116132_15.8555391461441,153.529347116132,15.8555391461441,319.85280649194164,33.03237322113354,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_139.419376118525_18.4037197058257,139.419376118525,18.4037197058257,290.45703358026043,38.34108272047021,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_148.801417920193_16.5647299949071,148.801417920193,16.5647299949071,310.00295400040204,34.509854156056456,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_151.16274400585_333.747675185725,151.16274400585,333.747675185725,314.9223833455208,695.307656636927,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_184.535840988739_335.239345548652,184.535840988739,335.239345548652,384.4496687265396,698.4153032263583,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_212.866724010138_330.98969860004,212.866724010138,330.98969860004,443.47234168778755,689.5618720834167,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_35.1457301034335_96.0772385867924,35.1457301034335,96.0772385867924,73.2202710488198,200.1609137224842,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_32.8587883512919_100.275589445867,32.8587883512919,100.275589445867,68.45580906519146,208.9074780122229,0,BC,113,FALSE
Cir,6,4778.171122634352,Cir_6_24.9897665238766_117.693187604628,24.9897665238766,117.693187604628,52.06201359140958,245.19414084297497,0,BC,113,FALSE
Cir,7,20081.761530136537,Cir_7_333.808425502977_201.101316394277,333.808425502977,201.101316394277,695.4342197978688,418.9610758214104,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_248.897795476065_317.971040683218,248.897795476065,317.971040683218,518.5370739084688,662.4396680900376,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_320.462114280832_243.863849578943,320.462114280832,243.863849578943,667.6294047517333,508.04968662279794,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_335.546967920679_186.227064100719,335.546967920679,186.227064100719,699.0561831680811,387.97305020983123,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_114.711184934094_25.7800998151123,114.711184934094,25.7800998151123,238.9816352793625,53.70854128148396,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_228.281017734553_326.864275105053,228.281017734553,326.864275105053,475.585453613652,680.9672398021938,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_224.732889181642_328.062947378683,224.732889181642,328.062947378683,468.1935191284208,683.4644737055896,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_245.551016859458_30.3491416365934,245.551016859458,30.3491416365934,511.5646184572041,63.22737840956958,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_94.5305000780255_314.378100100271,94.5305000780255,314.378100100271,196.9385418292198,654.954375208898,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_333.808425502977_148.899683605723,333.808425502977,148.899683605723,695.4342197978688,310.20767417858957,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_64.5569517025608_292.0635644314,64.5569517025608,292.0635644314,134.493649380335,608.4657592320832,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_104.448983140542_319.651858363407,104.448983140542,319.651858363407,217.60204820946248,665.9413715904312,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_323.508477813721_112.979407397547,323.508477813721,112.979407397547,673.9759954452521,235.3737654115563,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_335.546967920679_163.773935899281,335.546967920679,163.773935899281,699.0561831680811,341.19569979016876,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_332.422102531216_141.539321244848,332.422102531216,141.539321244848,692.5460469400334,294.8735859267667,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_322.025099317606_109.540556014794,322.025099317606,109.540556014794,670.8856235783459,228.20949169748752,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_313.431548347794_92.914561068052,313.431548347794,92.914561068052,652.9823923912375,193.57200222510832,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_309.462575888018_86.5628644047731,309.462575888018,86.5628644047731,644.7136997667043,180.3393008432773,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_305.202389259667_80.4026981578123,305.202389259667,80.4026981578123,635.8383109576395,167.50562116210895,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_302.965949074518_77.3986357822937,302.965949074518,77.3986357822937,631.1790605719125,161.2471578797785,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_300.66021746704_74.4474159432233,300.66021746704,74.4474159432233,626.3754530563333,155.09878321504854,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_295.845890154221_68.7099138348466,295.845890154221,68.7099138348466,616.3456044879605,143.1456538225971,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_288.137078311205_60.5390260547425,288.137078311205,60.5390260547425,600.2855798150105,126.12297094738021,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_282.689213349574_55.3992313764689,282.689213349574,55.3992313764689,588.9358611449458,115.41506536764354,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_279.877068903064_52.9257851686829,279.877068903064,52.9257851686829,583.0772268813834,110.26205243475604,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_277.008129431569_50.5184586482949,277.008129431569,50.5184586482949,577.1002696491021,105.24678885061438,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_274.083947173058_48.1785378335106,274.083947173058,48.1785378335106,571.0082232772043,100.37195381981377,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_268.07623646333_43.7059422277666,268.07623646333,43.7059422277666,558.4921592986043,91.05404630784707,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_255.469499921975_35.6228998997291,255.469499921975,35.6228998997291,532.2281248374479,74.21437479110229,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_252.204551882977_33.7881930770261,252.204551882977,33.7881930770261,525.4261497562021,70.39206891047104,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_248.897795476065_32.0299593167818,248.897795476065,32.0299593167818,518.5370739084688,66.72908190996208,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_238.744683537594_27.2233641374389,238.744683537594,27.2233641374389,497.3847573699875,56.715341952997704,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_235.288815065906_25.7800998151123,235.288815065906,25.7800998151123,490.18503138730415,53.70854128148396,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_118.199703772541_24.4176422540177,118.199703772541,24.4176422540177,246.24938285946044,50.870088029203544,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_231.800296227459_24.4176422540177,231.800296227459,24.4176422540177,482.9172838072062,50.870088029203544,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_228.281017734553_23.1367248949471,228.281017734553,23.1367248949471,475.585453613652,48.20151019780646,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_224.732889181642_21.938052621317,224.732889181642,21.938052621317,468.1935191284208,45.70427629441041,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_97.7954481170236_33.7881930770261,97.7954481170236,33.7881930770261,203.74051691046583,70.39206891047104,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_221.157829994383_20.82225385144,221.157829994383,20.82225385144,460.74547915496464,43.379695523833334,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_213.934669827061_18.8417062285304,213.934669827061,18.8417062285304,445.69722880637704,39.25355464277166,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_264.995955742747_308.425294262688,264.995955742747,308.425294262688,552.0749077973896,642.5526963806001,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_191.822707717176_335.058240989805,191.822707717176,335.058240989805,399.63064107745,698.0380020620937,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_107.833965037944_321.254345659369,107.833965037944,321.254345659369,224.65409382905,669.2798867903521,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_132.442226513037_330.211042528218,132.442226513037,330.211042528218,275.9213052354938,687.9396719337875,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_169.383309379723_335.841849912225,169.383309379723,335.841849912225,352.8818945410896,699.6705206504687,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_23.7668039893507_119.955989841707,23.7668039893507,119.955989841707,49.51417497781395,249.90831217022293,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_16.8419133623826_145.211437385496,16.8419133623826,145.211437385496,35.087319504963745,302.52382788645,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_14.2352620026845_167.512744591401,14.2352620026845,167.512744591401,29.656795838926044,348.9848845654188,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_14.1045655006711_171.255608586895,14.1045655006711,171.255608586895,29.384511459731456,356.78251788936456,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_21.3696172110185_127.051782475121,21.3696172110185,127.051782475121,44.520035856288544,264.69121348983543,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_19.3051530394094_134.251426735503,19.3051530394094,134.251426735503,40.21906883210292,279.69047236563125,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_202.946765806603_333.494852330105,202.946765806603,333.494852330105,422.8057620970896,694.7809423543854,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_147.053234193397_16.5061476698949,147.053234193397,16.5061476698949,306.3609045695771,34.38780764561438,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_40.5374241119819_263.438135595227,40.5374241119819,263.438135595227,84.45296689996229,548.8294491567228,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_29.5378857191679_243.863849578943,29.5378857191679,243.863849578943,61.53726191493312,508.04968662279794,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_85.0040442572529_308.425294262688,85.0040442572529,308.425294262688,177.09175886927687,642.5526963806001,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_139.709516617015_332.022985533454,139.709516617015,332.022985533454,291.0614929521146,691.7145531946958,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_150.748791490387_334.102236809228,150.748791490387,334.102236809228,314.05998227163957,696.0463266858916,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_158.177292282824_335.058240989805,158.177292282824,335.058240989805,329.5360255892167,698.0380020620937,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_161.906215283745_335.406346502449,161.906215283745,335.406346502449,337.3046151744688,698.7632218801022,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_165.64222876789_335.667606695374,165.64222876789,335.667606695374,345.08797659977085,699.3075139486958,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_176.872568108902_335.929,176.872568108902,335.929,368.4845168935458,699.8520833333333,1090.3701825951812,BC,13,FALSE
Cir,7,20081.761530136537,Cir_7_180.616690620277_335.841849912225,180.616690620277,335.841849912225,376.2847721255771,699.6705206504687,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_184.35777123211_335.667606695374,184.35777123211,335.667606695374,384.07869006689583,699.3075139486958,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_125.267110818359_21.938052621317,125.267110818359,21.938052621317,260.97314753824793,45.70427629441041,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_22.5269214915294_123.489939781754,22.5269214915294,123.489939781754,46.93108644068625,257.27070787865415,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_274.083947173058_301.822462166489,274.083947173058,301.822462166489,571.0082232772043,628.7967961801854,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_279.877068903064_297.075214831317,279.877068903064,297.075214831317,583.0772268813834,618.9066975652437,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_282.689213349574_294.601768623531,282.689213349574,294.601768623531,588.9358611449458,613.7536846323561,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_288.137078311205_289.461973945257,288.137078311205,289.461973945257,600.2855798150105,603.0457790526187,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_290.769836668776_286.798387893685,290.769836668776,286.798387893685,605.77049305995,597.496641445177,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_293.339904087522_284.074272846164,293.339904087522,284.074272846164,611.1248001823374,591.8214017628417,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_295.845890154221_281.291086165153,295.845890154221,281.291086165153,616.3456044879605,586.0230961774021,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_298.28643270086_278.450342171812,298.28643270086,278.450342171812,621.4300681267918,580.10487952460835,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_305.202389259667_269.598301842188,305.202389259667,269.598301842188,635.8383109576395,561.6631288378917,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_307.368328316171_266.543006442631,307.368328316171,266.543006442631,640.3506839920229,555.2979300888146,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_309.462575888018_263.438135595227,309.462575888018,263.438135595227,644.7136997667043,548.8294491567228,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_313.431548347794_257.086438931948,313.431548347794,257.086438931948,652.9823923912375,535.5967477748917,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_315.30412067007_253.843051548927,315.30412067007,253.843051548927,656.8835847293126,528.8396907269312,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_317.100705895485_250.556965427713,317.100705895485,250.556965427713,660.6264706155938,521.9936779744021,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_322.025099317606_240.460443985206,322.025099317606,240.460443985206,670.8856235783459,500.9592583025126,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_323.508477813721_237.021592602453,323.508477813721,237.021592602453,673.9759954452521,493.7949845884438,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_324.911421295127_233.549152752451,324.911421295127,233.549152752451,676.898794364848,486.56073490093956,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_326.233196010649_230.045010158293,326.233196010649,230.045010158293,679.6524916888521,479.2604378297771,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_327.473078508471_226.511060218246,327.473078508471,226.511060218246,682.2355802259813,471.8980421213458,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_328.630382788982_222.949217524879,328.630382788982,222.949217524879,684.6466308103792,464.4775365101646,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_210.290483382985_332.022985533454,210.290483382985,332.022985533454,438.10517371455205,691.7145531946958,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_32.8992941045145_99.4440345722868,32.8992941045145,99.4440345722868,68.54019605107187,207.1750720255975,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_31.1796486664988_102.771033737441,31.1796486664988,102.771033737441,64.95760138853916,214.10632028633543,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_29.5378857191679_106.137150421057,29.5378857191679,106.137150421057,61.53726191493312,221.11906337720208,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_27.9749006823942_109.540556014794,27.9749006823942,109.540556014794,58.28104308832125,228.20949169748752,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_20.2954913194508_130.639594122215,20.2954913194508,130.639594122215,42.28227358218916,272.1658210879479,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_16.1915744970226_201.101316394277,16.1915744970226,201.101316394277,33.732446868797084,418.9610758214104,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_19.3051530394094_215.749573264497,19.3051530394094,215.749573264497,40.21906883210292,449.4782776343688,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_72.9918705684312_50.5184586482949,72.9918705684312,50.5184586482949,152.066397017565,105.24678885061438,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_56.6600959124779_65.9267271538362,56.6600959124779,65.9267271538362,118.04186648432895,137.34734823715874,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_32.8992941045145_250.556965427713,32.8992941045145,250.556965427713,68.54019605107187,521.9936779744021,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_184.35777123211_14.3333933046262,184.35777123211,14.3333933046262,384.07869006689583,29.861236051304584,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_154.457480623849_15.3775383422528,154.457480623849,15.3775383422528,321.7864179663521,32.03653821302667,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_136.065330172939_18.8417062285304,136.065330172939,18.8417062285304,283.46943786028964,39.25355464277166,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_132.442226513037_19.7899574717825,132.442226513037,19.7899574717825,275.9213052354938,41.22907806621354,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_111.255316462406_27.2233641374389,111.255316462406,27.2233641374389,231.78190929667915,56.715341952997704,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_88.1330621602751_39.5177134769712,88.1330621602751,39.5177134769712,183.6105461672398,82.32856974369001,0,BC,33,FALSE
Cir,7,20081.761530136537,Cir_7_81.9237635366704_43.7059422277666,81.9237635366704,43.7059422277666,170.67450736806336,91.05404630784707,0,BC,33,FALSE
Cir,8,40976.5,Cir_8_330.38420195123_132.136218807806,330.38420195123,132.136218807806,688.3004207317292,275.2837891829292,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_16.1713936142237_147.524334731701,16.1713936142237,147.524334731701,33.690403362966045,307.34236402437705,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_264.304577354886_309.182227907777,264.304577354886,309.182227907777,550.6345361560126,644.1296414745354,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_269.487873240156_305.584251746433,269.487873240156,305.584251746433,561.4330692503249,636.6338578050687,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_272.025714301707_303.709873328788,272.025714301707,303.709873328788,566.7202381285563,632.7289027683083,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_15.9101427545144_200.912218133194,15.9101427545144,200.912218133194,33.146130738571664,418.56712111082084,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_16.4478575437447_204.021045082865,16.4478575437447,204.021045082865,34.266369882801456,425.0438439226354,14991,BC,8,FALSE
Cir,8,40976.5,Cir_8_275.762477486822_49.1862159038825,275.762477486822,49.1862159038825,574.5051614308791,102.47128313308855,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_103.443685652269_30.5630987544297,103.443685652269,30.5630987544297,215.50767844222707,63.67312240506188,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_21.8982776558135_225.405361267373,21.8982776558135,225.405361267373,45.6214117829448,469.59450264036036,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_30.2184785896753_245.844801520754,30.2184785896753,245.844801520754,62.955163728490206,512.1766698349043,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_33.1022525330597_251.456912547864,33.1022525330597,251.456912547864,68.96302611054104,523.86856780805,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_114.959753520067_25.4087865174553,114.959753520067,25.4087865174553,239.4994865001396,52.93497191136521,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_287.573531857881_59.6340349664107,287.573531857881,59.6340349664107,599.1115247039187,124.23757284668896,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_284.138394823091_293.613282472704,284.138394823091,293.613282472704,591.9549892147729,611.6943384847999,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_323.073780949081_111.314265919304,323.073780949081,111.314265919304,673.0703769772522,231.9047206652167,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_18.424538724965_213.276060658375,18.424538724965,213.276060658375,38.384455677010415,444.32512637161454,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_20.042689875837_219.374711287012,20.042689875837,219.374711287012,41.755603907993745,457.0306485146083,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_63.5608717002391_291.454448661581,63.5608717002391,291.454448661581,132.41848270883145,607.1967680449604,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_288.69715964492_289.250995131207,288.69715964492,289.250995131207,601.4524159269167,602.6062398566812,319,BC,63,FALSE
Cir,8,40976.5,Cir_8_295.206544898493_282.381454018171,295.206544898493,282.381454018171,615.0136352051937,588.2946958711896,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_303.23745193877_272.650502000951,303.23745193877,272.650502000951,631.7446915391042,568.021879168648,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_305.124235950684_270.121865096236,305.124235950684,270.121865096236,635.675491563925,562.7538856171583,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_306.961160626248_267.55678448826,306.961160626248,267.55678448826,639.5024179713499,557.409967683875,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_308.747528176113_264.956239421695,308.747528176113,264.956239421695,643.2240170335688,551.9921654618645,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_312.165879748779_259.652758997705,312.165879748779,259.652758997705,650.3455828099562,540.9432479118855,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_313.796547857603_256.951861794314,313.796547857603,256.951861794314,653.742808036673,535.3163787381542,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_315.374035031837_254.219568026966,315.374035031837,254.219568026966,657.0292396496604,529.6241000561791,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_319.781521410325_245.844801520754,319.781521410325,245.844801520754,666.2115029381771,512.1766698349043,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_321.140475763011_242.997488243008,321.140475763011,242.997488243008,669.0426578396062,506.2447671729334,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_322.443440802461_240.124122114105,322.443440802461,240.124122114105,671.7571683384605,500.2585877377188,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_324.879429333606_234.303648354916,324.879429333606,234.303648354916,676.8321444450125,488.1326007394083,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_330.796233809877_216.33330537899,330.796233809877,216.33330537899,689.1588204372437,450.6943862062292,0,BC,76,FALSE
Cir,8,40976.5,Cir_8_332.294703833614_210.204148827107,332.294703833614,210.204148827107,692.2806329866958,437.9253100564729,0,BC,76,FALSE
