source,target,filename
Ord_9_87.7623998725612_0.0040000000000191,Ord_9_76.0383230266204_5.96783898505635,Ord_9
Ord_9_125.740049160458_163.629321870489,Ord_9_145.217083927678_169.188218475298,Ord_9
Ord_9_125.740049160458_163.629321870489,Ord_9_144.446816289105_173.389972314834,Ord_9
Ord_9_165.958795940322_288.62040299889,Ord_9_147.600248962638_268.178185425086,Ord_9
Ord_9_165.958795940322_288.62040299889,Ord_9_145.2940590028_256.135895488627,Ord_9
Ord_9_165.958795940322_288.62040299889,Ord_9_148.779392427812_279.954370881149,Ord_9
Ord_9_165.958795940322_288.62040299889,Ord_9_141.197437719836_319.805519913748,Ord_9
Ord_9_152.94968176173_161.354317164015,Ord_9_155.54690145188_164.276654382844,Ord_9
Ord_9_152.94968176173_161.354317164015,Ord_9_146.727020528581_164.243814830972,Ord_9
Ord_9_263.865673145091_238.614909687651,Ord_9_258.13507390084_244.478477969564,Ord_9
Ord_9_258.13507390084_244.478477969564,Ord_9_266.779213125172_248.89762071876,Ord_9
Ord_9_258.13507390084_244.478477969564,Ord_9_250.420477459902_244.126676108502,Ord_9
Ord_9_266.093588427327_225.725100250352,Ord_9_241.979685938512_225.54887760128,Ord_9
Ord_9_266.093588427327_225.725100250352,Ord_9_242.462546277711_233.750964158449,Ord_9
Ord_9_286.420373339324_39.6743748572912,Ord_9_295.858261656124_48.1128728557897,Ord_9
Ord_9_286.420373339324_39.6743748572912,Ord_9_280.388825402005_93.6507135360003,Ord_9
Ord_9_286.420373339324_39.6743748572912,Ord_9_283.733719479175_95.3957676403575,Ord_9
Ord_9_263.896479631145_204.755429876083,Ord_9_257.18034077068_194.029218761353,Ord_9
Ord_9_263.896479631145_204.755429876083,Ord_9_252.921754418932_138.035272359674,Ord_9
Ord_9_263.896479631145_204.755429876083,Ord_9_263.527482191025_183.150124886553,Ord_9
Ord_9_189.847627216726_185.365555230441,Ord_9_191.443005296569_157.535721667682,Ord_9
Ord_9_189.847627216726_185.365555230441,Ord_9_167.812466953888_213.238890413948,Ord_9
Ord_9_189.847627216726_185.365555230441,Ord_9_187.787914462254_175.300233003511,Ord_9
Ord_9_189.847627216726_185.365555230441,Ord_9_179.491954776307_221.821924422317,Ord_9
Ord_9_320.21248511648_278.935113804135,Ord_9_296.740556716247_273.226023162402,Ord_9
Ord_9_320.21248511648_278.935113804135,Ord_9_298.224160543853_251.012170149092,Ord_9
Ord_9_264.772456007134_98.4609911385746,Ord_9_283.733719479175_95.3957676403575,Ord_9
Ord_9_264.772456007134_98.4609911385746,Ord_9_290.496114483096_94.044235435467,Ord_9
Ord_9_179.491954776307_221.821924422317,Ord_9_167.812466953888_213.238890413948,Ord_9
Ord_9_179.491954776307_221.821924422317,Ord_9_124.988183766415_237.831488123039,Ord_9
Ord_9_154.491880572245_150.935917910306,Ord_9_150.327736923429_151.665687370513,Ord_9
Ord_9_154.491880572245_150.935917910306,Ord_9_145.217083927678_169.188218475298,Ord_9
Ord_9_154.491880572245_150.935917910306,Ord_9_152.66133562615_154.465990945453,Ord_9
Ord_9_332.571335493757_154.527602682994,Ord_9_334.348636823323_163.464206422176,Ord_9
Ord_9_332.571335493757_154.527602682994,Ord_9_330.175351652519_162.538459739696,Ord_9
Ord_9_332.571335493757_154.527602682994,Ord_9_331.104778399977_158.157743896827,Ord_9
Ord_9_128.629623500331_76.1896507139313,Ord_9_141.934393551016_39.7784428940278,Ord_9
Ord_9_128.629623500331_76.1896507139313,Ord_9_142.649159091802_73.1113422370428,Ord_9
Ord_9_128.629623500331_76.1896507139313,Ord_9_147.130428952866_53.0218864058477,Ord_9
Ord_9_257.18034077068_194.029218761353,Ord_9_253.003057634456_194.029218761353,Ord_9
Ord_9_257.18034077068_194.029218761353,Ord_9_249.275607845516_219.724930276148,Ord_9
Ord_9_257.18034077068_194.029218761353,Ord_9_252.921754418932_138.035272359674,Ord_9
Ord_9_257.18034077068_194.029218761353,Ord_9_246.90764773762_189.001430945406,Ord_9
Ord_9_298.224160543853_251.012170149092,Ord_9_313.907841330147_239.767510133771,Ord_9
Ord_9_298.224160543853_251.012170149092,Ord_9_245.452887279011_231.234689533276,Ord_9
Ord_9_80.3441697601041_5.21712723008551,Ord_9_78.6520177098939_8.58554144530416,Ord_9
Ord_9_80.3441697601041_5.21712723008551,Ord_9_83.8488706376553_6.86253297208208,Ord_9
Ord_9_111.865009955089_226.126456259983,Ord_9_137.732247078389_203.564967904414,Ord_9
Ord_9_111.865009955089_226.126456259983,Ord_9_98.6599727911319_231.582937722984,Ord_9
Ord_9_152.559265142754_171.020238902632,Ord_9_145.217083927678_169.188218475298,Ord_9
Ord_9_137.196008099026_225.346534571166,Ord_9_117.927217751235_221.783142043372,Ord_9
Ord_9_137.196008099026_225.346534571166,Ord_9_136.618167072102_207.850948712665,Ord_9
Ord_9_137.196008099026_225.346534571166,Ord_9_145.850395406224_225.99131759594,Ord_9
Ord_9_137.196008099026_225.346534571166,Ord_9_137.732247078389_203.564967904414,Ord_9
Ord_9_137.196008099026_225.346534571166,Ord_9_124.988183766415_237.831488123039,Ord_9
Ord_9_137.196008099026_225.346534571166,Ord_9_120.256600130001_234.569135544693,Ord_9
Ord_9_170.63079691704_72.2422528265803,Ord_9_151.882423310368_126.279288718323,Ord_9
Ord_9_102.445730637758_248.136670930498,Ord_9_102.926376800329_264.981436003812,Ord_9
Ord_9_102.445730637758_248.136670930498,Ord_9_120.374581249925_268.20750927894,Ord_9
Ord_9_102.445730637758_248.136670930498,Ord_9_124.988183766415_237.831488123039,Ord_9
Ord_9_102.445730637758_248.136670930498,Ord_9_128.76645835006_272.392154021011,Ord_9
Ord_9_132.570446497056_176.767095081759,Ord_9_132.135005825286_154.641455182621,Ord_9
Ord_9_140.038297795104_206.637312457932,Ord_9_136.782171208738_216.06635652704,Ord_9
Ord_9_140.038297795104_206.637312457932,Ord_9_117.927217751235_221.783142043372,Ord_9
Ord_9_140.038297795104_206.637312457932,Ord_9_136.618167072102_207.850948712665,Ord_9
Ord_9_140.038297795104_206.637312457932,Ord_9_137.196008099026_225.346534571166,Ord_9
Ord_9_140.038297795104_206.637312457932,Ord_9_145.850395406224_225.99131759594,Ord_9
Ord_9_140.038297795104_206.637312457932,Ord_9_137.732247078389_203.564967904414,Ord_9
Ord_9_140.038297795104_206.637312457932,Ord_9_124.988183766415_237.831488123039,Ord_9
Ord_9_140.038297795104_206.637312457932,Ord_9_120.256600130001_234.569135544693,Ord_9
Ord_9_153.70166319171_167.389028739392,Ord_9_145.217083927678_169.188218475298,Ord_9
Ord_9_62.791846265411_198.091734926195,Ord_9_61.7381133846619_214.120794770471,Ord_9
Ord_9_62.791846265411_198.091734926195,Ord_9_61.2731151954546_180.359958610083,Ord_9
Ord_9_62.791846265411_198.091734926195,Ord_9_48.5914106501941_176.036771527292,Ord_9
Ord_9_62.791846265411_198.091734926195,Ord_9_53.6606198292047_190.31434215803,Ord_9
Ord_9_65.1498125146273_111.67641454774,Ord_9_99.1782536271373_103.70684505534,Ord_9
Ord_9_65.1498125146273_111.67641454774,Ord_9_89.48914645469_101.666130557458,Ord_9
Ord_9_65.1498125146273_111.67641454774,Ord_9_95.2332100869693_81.8465533343228,Ord_9
Ord_9_260.743139786361_186.403921228463,Ord_9_255.644759173117_190.001554735188,Ord_9
Ord_9_260.743139786361_186.403921228463,Ord_9_259.769171062679_190.520216708385,Ord_9
Ord_9_33.9072212190735_143.445820853612,Ord_9_49.6806399785438_165.285982487328,Ord_9
Ord_9_264.865675058381_252.082139561421,Ord_9_261.187119648125_251.142637038001,Ord_9
Ord_9_264.865675058381_252.082139561421,Ord_9_258.13507390084_244.478477969564,Ord_9
Ord_9_264.865675058381_252.082139561421,Ord_9_242.573019872595_238.751420665863,Ord_9
Ord_9_264.865675058381_252.082139561421,Ord_9_250.420477459902_244.126676108502,Ord_9
Ord_9_109.760622310503_84.3587700866262,Ord_9_97.9158923535009_108.8498661236,Ord_9
Ord_9_109.760622310503_84.3587700866262,Ord_9_95.2332100869693_81.8465533343228,Ord_9
Ord_9_109.760622310503_84.3587700866262,Ord_9_89.7866530999575_76.4552214579934,Ord_9
Ord_9_252.299415720414_231.986914947609,Ord_9_247.623737142945_234.663008795548,Ord_9
Ord_9_252.299415720414_231.986914947609,Ord_9_242.573019872595_238.751420665863,Ord_9
Ord_9_252.299415720414_231.986914947609,Ord_9_242.462546277711_233.750964158449,Ord_9
Ord_9_116.174347260493_263.880653339009,Ord_9_102.926376800329_264.981436003812,Ord_9
Ord_9_234.303750561602_19.5439500158908,Ord_9_242.818069835952_14.346729394299,Ord_9
Ord_9_292.425496729469_57.9886932635561,Ord_9_302.389397040208_45.4314490282272,Ord_9
Ord_9_292.425496729469_57.9886932635561,Ord_9_286.420373339324_39.6743748572912,Ord_9
Ord_9_292.425496729469_57.9886932635561,Ord_9_301.593316680305_58.8026306228447,Ord_9
Ord_9_152.451832744256_64.3524864092591,Ord_9_142.649159091802_73.1113422370428,Ord_9
Ord_9_85.1643447236748_198.361841374271,Ord_9_61.7381133846619_214.120794770471,Ord_9
Ord_9_85.1643447236748_198.361841374271,Ord_9_136.618167072102_207.850948712665,Ord_9
Ord_9_85.1643447236748_198.361841374271,Ord_9_90.9288412293574_187.261361896204,Ord_9
Ord_9_160.686295915979_216.434831847018,Ord_9_102.926376800329_264.981436003812,Ord_9
Ord_9_160.686295915979_216.434831847018,Ord_9_179.491954776307_221.821924422317,Ord_9
Ord_9_160.686295915979_216.434831847018,Ord_9_122.918994040613_251.30555636172,Ord_9
Ord_9_109.465571407584_179.27516292012,Ord_9_105.233048836737_160.173824247842,Ord_9
Ord_9_133.384364744892_276.069572038073,Ord_9_145.2940590028_256.135895488627,Ord_9
Ord_9_133.384364744892_276.069572038073,Ord_9_140.259780859922_265.928455138115,Ord_9
Ord_9_249.275607845516_219.724930276148,Ord_9_255.502925284303_238.602848934235,Ord_9
Ord_9_249.275607845516_219.724930276148,Ord_9_242.462546277711_233.750964158449,Ord_9
Ord_9_83.9474231224557_142.698165952183,Ord_9_89.9645404088633_142.792082450449,Ord_9
Ord_9_83.9474231224557_142.698165952183,Ord_9_87.3334888593544_140.0966443523,Ord_9
Ord_9_83.9474231224557_142.698165952183,Ord_9_137.732247078389_203.564967904414,Ord_9
Ord_9_83.9474231224557_142.698165952183,Ord_9_86.9433085317376_145.725927699694,Ord_9
Ord_9_132.135005825286_154.641455182621,Ord_9_145.217083927678_169.188218475298,Ord_9
Ord_9_132.135005825286_154.641455182621,Ord_9_39.335941373025_267.77691274583,Ord_9
Ord_9_132.135005825286_154.641455182621,Ord_9_141.428719491987_159.154157902652,Ord_9
Ord_9_132.135005825286_154.641455182621,Ord_9_153.95362678709_141.266238921062,Ord_9
Ord_9_283.733719479175_95.3957676403575,Ord_9_282.932385856001_120.112237535686,Ord_9
Ord_9_283.733719479175_95.3957676403575,Ord_9_302.009505935471_133.182463566047,Ord_9
Ord_9_247.00118325051_153.240465872131,Ord_9_253.612488917436_142.118346866661,Ord_9
Ord_9_247.00118325051_153.240465872131,Ord_9_252.921754418932_138.035272359674,Ord_9
Ord_9_165.964488346866_119.92318833759,Ord_9_154.351325188468_102.069396836849,Ord_9
Ord_9_165.964488346866_119.92318833759,Ord_9_95.2332100869693_81.8465533343228,Ord_9
Ord_9_165.964488346866_119.92318833759,Ord_9_89.7866530999575_76.4552214579934,Ord_9
Ord_9_259.769171062679_190.520216708385,Ord_9_253.003057634456_194.029218761353,Ord_9
Ord_9_259.769171062679_190.520216708385,Ord_9_282.400688101213_181.885049423567,Ord_9
Ord_9_259.769171062679_190.520216708385,Ord_9_268.32790256398_183.564784643464,Ord_9
Ord_9_259.769171062679_190.520216708385,Ord_9_284.796777429665_128.428834796971,Ord_9
Ord_9_259.769171062679_190.520216708385,Ord_9_257.18034077068_194.029218761353,Ord_9
Ord_9_259.769171062679_190.520216708385,Ord_9_302.009505935471_133.182463566047,Ord_9
Ord_9_259.769171062679_190.520216708385,Ord_9_248.282789611517_177.104826345119,Ord_9
Ord_9_223.022515370384_204.863931299789,Ord_9_238.490944221607_204.672156460026,Ord_9
Ord_9_223.022515370384_204.863931299789,Ord_9_191.19006277984_309.02611342946,Ord_9
Ord_9_223.022515370384_204.863931299789,Ord_9_213.480178888378_234.958509912025,Ord_9
Ord_9_223.022515370384_204.863931299789,Ord_9_203.293239576411_244.74261416538,Ord_9
Ord_9_109.029276289378_248.81008585056,Ord_9_102.926376800329_264.981436003812,Ord_9
Ord_9_109.029276289378_248.81008585056,Ord_9_160.686295915979_216.434831847018,Ord_9
Ord_9_109.029276289378_248.81008585056,Ord_9_124.988183766415_237.831488123039,Ord_9
Ord_9_109.029276289378_248.81008585056,Ord_9_122.918994040613_251.30555636172,Ord_9
Ord_9_99.1817072785324_259.205444782695,Ord_9_102.926376800329_264.981436003812,Ord_9
Ord_9_99.1817072785324_259.205444782695,Ord_9_102.445730637758_248.136670930498,Ord_9
Ord_9_99.1817072785324_259.205444782695,Ord_9_120.374581249925_268.20750927894,Ord_9
Ord_9_99.1817072785324_259.205444782695,Ord_9_89.9923616067539_166.056228359188,Ord_9
Ord_9_99.1817072785324_259.205444782695,Ord_9_70.4535261001847_183.810031847175,Ord_9
Ord_9_302.271515078266_110.481590916515,Ord_9_282.932385856001_120.112237535686,Ord_9
Ord_9_302.271515078266_110.481590916515,Ord_9_289.094463672253_135.40046924048,Ord_9
Ord_9_302.271515078266_110.481590916515,Ord_9_302.009505935471_133.182463566047,Ord_9
Ord_9_145.850395406224_225.99131759594,Ord_9_136.618167072102_207.850948712665,Ord_9
Ord_9_145.850395406224_225.99131759594,Ord_9_137.732247078389_203.564967904414,Ord_9
Ord_9_145.850395406224_225.99131759594,Ord_9_124.988183766415_237.831488123039,Ord_9
Ord_9_145.850395406224_225.99131759594,Ord_9_95.6836141200829_175.200540971814,Ord_9
Ord_9_145.850395406224_225.99131759594,Ord_9_141.895611176691_210.025145815218,Ord_9
Ord_9_145.850395406224_225.99131759594,Ord_9_151.66047715668_208.414985657851,Ord_9
Ord_9_317.40744295576_269.869792059126,Ord_9_321.018017130782_269.115061459436,Ord_9
Ord_9_317.40744295576_269.869792059126,Ord_9_318.507126067044_273.383702165762,Ord_9
Ord_9_317.40744295576_269.869792059126,Ord_9_320.21248511648_278.935113804135,Ord_9
Ord_9_142.649159091802_73.1113422370428,Ord_9_154.351325188468_102.069396836849,Ord_9
Ord_9_142.649159091802_73.1113422370428,Ord_9_137.144704392368_106.189445770065,Ord_9
Ord_9_65.4401734560003_282.349165640248,Ord_9_50.5344640395368_285.141380894636,Ord_9
Ord_9_65.4401734560003_282.349165640248,Ord_9_38.4945120597083_282.859985064762,Ord_9
Ord_9_65.4401734560003_282.349165640248,Ord_9_62.9061205646257_275.520203348704,Ord_9
Ord_9_65.4401734560003_282.349165640248,Ord_9_52.1297788270505_277.246924770328,Ord_9
Ord_9_215.291476637358_204.695800135714,Ord_9_238.490944221607_204.672156460026,Ord_9
Ord_9_215.291476637358_204.695800135714,Ord_9_220.019923084019_209.49991129046,Ord_9
Ord_9_322.587086699386_115.731058629082,Ord_9_295.114017713311_115.443263990169,Ord_9
Ord_9_322.587086699386_115.731058629082,Ord_9_329.238171594813_106.539428075447,Ord_9
Ord_9_322.587086699386_115.731058629082,Ord_9_329.106207089766_121.959904032236,Ord_9
Ord_9_18.0423555935556_146.390492722856,Ord_9_20.8806473242122_149.121486521211,Ord_9
Ord_9_18.0423555935556_146.390492722856,Ord_9_30.3288733880102_141.418044715132,Ord_9
Ord_9_18.0423555935556_146.390492722856,Ord_9_27.755576088312_144.356493176544,Ord_9
Ord_9_272.033446878006_81.9121902454719,Ord_9_229.976405533851_54.3573558896413,Ord_9
Ord_9_272.033446878006_81.9121902454719,Ord_9_291.722508836156_78.7658936750516,Ord_9
Ord_9_272.033446878006_81.9121902454719,Ord_9_283.733719479175_95.3957676403575,Ord_9
Ord_9_272.033446878006_81.9121902454719,Ord_9_281.699841598349_98.8224340077025,Ord_9
Ord_9_272.033446878006_81.9121902454719,Ord_9_272.389122337836_105.05921689288,Ord_9
Ord_9_272.033446878006_81.9121902454719,Ord_9_260.155792251687_76.6441177079304,Ord_9
Ord_9_272.033446878006_81.9121902454719,Ord_9_290.496114483096_94.044235435467,Ord_9
Ord_9_257.549187364084_253.402422875288,Ord_9_254.329671170302_255.442234451627,Ord_9
Ord_9_257.549187364084_253.402422875288,Ord_9_258.13507390084_244.478477969564,Ord_9
Ord_9_257.549187364084_253.402422875288,Ord_9_251.894013587778_252.286329572402,Ord_9
Ord_9_213.307280069835_31.8397161889185,Ord_9_229.976405533851_54.3573558896413,Ord_9
Ord_9_213.307280069835_31.8397161889185,Ord_9_234.003365170257_53.13559545065,Ord_9
Ord_9_213.307280069835_31.8397161889185,Ord_9_222.577834018644_59.068022048376,Ord_9
Ord_9_213.307280069835_31.8397161889185,Ord_9_242.818069835952_14.346729394299,Ord_9
Ord_9_213.307280069835_31.8397161889185,Ord_9_225.135843056379_46.3422711348729,Ord_9
Ord_9_288.817243273162_141.685653361556,Ord_9_302.009505935471_133.182463566047,Ord_9
Ord_9_95.5945343871236_216.33310549933,Ord_9_109.182123043362_204.753791748564,Ord_9
Ord_9_233.58709152532_228.405469263027,Ord_9_167.812466953888_213.238890413948,Ord_9
Ord_9_233.58709152532_228.405469263027,Ord_9_245.452887279011_231.234689533276,Ord_9
Ord_9_233.58709152532_228.405469263027,Ord_9_242.462546277711_233.750964158449,Ord_9
Ord_9_166.453503443069_72.2422528265803,Ord_9_170.63079691704_72.2422528265803,Ord_9
Ord_9_270.123463730335_43.3287704846326,Ord_9_293.804921384266_38.8755846397777,Ord_9
Ord_9_270.123463730335_43.3287704846326,Ord_9_301.593316680305_58.8026306228447,Ord_9
Ord_9_87.3334888593544_140.0966443523,Ord_9_89.9645404088633_142.792082450449,Ord_9
Ord_9_87.3334888593544_140.0966443523,Ord_9_137.732247078389_203.564967904414,Ord_9
Ord_9_170.196607429119_106.656708723456,Ord_9_154.351325188468_102.069396836849,Ord_9
Ord_9_272.205296098767_238.615890665496,Ord_9_249.275607845516_219.724930276148,Ord_9
Ord_9_72.7446071263233_286.049755830744,Ord_9_50.5344640395368_285.141380894636,Ord_9
Ord_9_72.7446071263233_286.049755830744,Ord_9_62.9061205646257_275.520203348704,Ord_9
Ord_9_72.7446071263233_286.049755830744,Ord_9_52.1297788270505_277.246924770328,Ord_9
Ord_9_229.741801969322_200.657793649583,Ord_9_253.003057634456_194.029218761353,Ord_9
Ord_9_229.741801969322_200.657793649583,Ord_9_238.490944221607_204.672156460026,Ord_9
Ord_9_229.741801969322_200.657793649583,Ord_9_242.736556700872_196.508095979528,Ord_9
Ord_9_116.007951728709_294.009378418762,Ord_9_128.00954328307_295.693464222659,Ord_9
Ord_9_132.757597693118_218.297075885304,Ord_9_136.618167072102_207.850948712665,Ord_9
Ord_9_65.0207911028582_245.487999105172,Ord_9_52.7113298393007_234.486360001263,Ord_9
Ord_9_65.0207911028582_245.487999105172,Ord_9_58.4586635752222_225.055044915704,Ord_9
Ord_9_65.0207911028582_245.487999105172,Ord_9_44.5693519497625_242.825578822611,Ord_9
Ord_9_65.0207911028582_245.487999105172,Ord_9_30.8938207127348_224.246136913796,Ord_9
Ord_9_137.732247078389_203.564967904414,Ord_9_141.895611176691_210.025145815218,Ord_9
Ord_9_206.313294216226_275.025985655694,Ord_9_200.025994637662_272.7487405224,Ord_9
Ord_9_206.313294216226_275.025985655694,Ord_9_199.326456176255_268.551653183923,Ord_9
Ord_9_139.058286763789_213.184243619105,Ord_9_137.732247078389_203.564967904414,Ord_9
Ord_9_139.058286763789_213.184243619105,Ord_9_124.988183766415_237.831488123039,Ord_9
Ord_9_139.058286763789_213.184243619105,Ord_9_141.895611176691_210.025145815218,Ord_9
Ord_9_154.351325188468_102.069396836849,Ord_9_151.882423310368_126.279288718323,Ord_9
Ord_9_154.351325188468_102.069396836849,Ord_9_170.63079691704_72.2422528265803,Ord_9
Ord_9_116.733118308822_242.949998457774,Ord_9_111.865009955089_226.126456259983,Ord_9
Ord_9_116.733118308822_242.949998457774,Ord_9_137.732247078389_203.564967904414,Ord_9
Ord_9_116.733118308822_242.949998457774,Ord_9_98.6599727911319_231.582937722984,Ord_9
Ord_9_98.6599727911319_231.582937722984,Ord_9_137.732247078389_203.564967904414,Ord_9
Ord_9_120.374581249925_268.20750927894,Ord_9_124.988183766415_237.831488123039,Ord_9
Ord_9_131.458152389307_262.240706264052,Ord_9_102.926376800329_264.981436003812,Ord_9
Ord_9_131.458152389307_262.240706264052,Ord_9_102.445730637758_248.136670930498,Ord_9
Ord_9_131.458152389307_262.240706264052,Ord_9_120.374581249925_268.20750927894,Ord_9
Ord_9_144.446816289105_173.389972314834,Ord_9_145.217083927678_169.188218475298,Ord_9
Ord_9_144.446816289105_173.389972314834,Ord_9_132.135005825286_154.641455182621,Ord_9
Ord_9_144.446816289105_173.389972314834,Ord_9_141.428719491987_159.154157902652,Ord_9
Ord_9_148.669139301205_161.000346603545,Ord_9_145.217083927678_169.188218475298,Ord_9
Ord_9_148.669139301205_161.000346603545,Ord_9_152.559265142754_171.020238902632,Ord_9
Ord_9_289.094463672253_135.40046924048,Ord_9_282.932385856001_120.112237535686,Ord_9
Ord_9_289.094463672253_135.40046924048,Ord_9_283.733719479175_95.3957676403575,Ord_9
Ord_9_289.094463672253_135.40046924048,Ord_9_306.035952904016_128.935482428607,Ord_9
Ord_9_289.094463672253_135.40046924048,Ord_9_302.009505935471_133.182463566047,Ord_9
Ord_9_306.035952904016_128.935482428607,Ord_9_282.932385856001_120.112237535686,Ord_9
Ord_9_306.035952904016_128.935482428607,Ord_9_283.733719479175_95.3957676403575,Ord_9
Ord_9_306.035952904016_128.935482428607,Ord_9_302.009505935471_133.182463566047,Ord_9
Ord_9_137.269100189792_230.185681402378,Ord_9_145.850395406224_225.99131759594,Ord_9
Ord_9_137.269100189792_230.185681402378,Ord_9_137.732247078389_203.564967904414,Ord_9
Ord_9_137.269100189792_230.185681402378,Ord_9_120.256600130001_234.569135544693,Ord_9
Ord_9_57.707246501839_173.484576552406,Ord_9_89.9923616067539_166.056228359188,Ord_9
Ord_9_57.707246501839_173.484576552406,Ord_9_70.4535261001847_183.810031847175,Ord_9
Ord_9_280.628102050125_52.9258244141023,Ord_9_295.858261656124_48.1128728557897,Ord_9
Ord_9_280.628102050125_52.9258244141023,Ord_9_286.420373339324_39.6743748572912,Ord_9
Ord_9_242.573019872595_238.751420665863,Ord_9_266.779213125172_248.89762071876,Ord_9
Ord_9_242.573019872595_238.751420665863,Ord_9_258.13507390084_244.478477969564,Ord_9
Ord_9_242.573019872595_238.751420665863,Ord_9_250.420477459902_244.126676108502,Ord_9
Ord_9_242.573019872595_238.751420665863,Ord_9_242.462546277711_233.750964158449,Ord_9
Ord_9_164.407071106924_222.766157790504,Ord_9_167.812466953888_213.238890413948,Ord_9
Ord_9_164.407071106924_222.766157790504,Ord_9_179.491954776307_221.821924422317,Ord_9
Ord_9_164.407071106924_222.766157790504,Ord_9_124.988183766415_237.831488123039,Ord_9
Ord_9_263.491162943153_189.278425334693,Ord_9_257.18034077068_194.029218761353,Ord_9
Ord_9_263.491162943153_189.278425334693,Ord_9_260.743139786361_186.403921228463,Ord_9
Ord_9_263.491162943153_189.278425334693,Ord_9_259.769171062679_190.520216708385,Ord_9
Ord_9_30.3288733880102_141.418044715132,Ord_9_49.6806399785438_165.285982487328,Ord_9
Ord_9_30.3288733880102_141.418044715132,Ord_9_33.9072212190735_143.445820853612,Ord_9
Ord_9_112.64458156596_92.3810855974438,Ord_9_97.9158923535009_108.8498661236,Ord_9
Ord_9_112.64458156596_92.3810855974438,Ord_9_109.760622310503_84.3587700866262,Ord_9
Ord_9_112.64458156596_92.3810855974438,Ord_9_95.2332100869693_81.8465533343228,Ord_9
Ord_9_112.64458156596_92.3810855974438,Ord_9_89.7866530999575_76.4552214579934,Ord_9
Ord_9_30.5011762037928_240.842383380509,Ord_9_58.4586635752222_225.055044915704,Ord_9
Ord_9_30.5011762037928_240.842383380509,Ord_9_65.0207911028582_245.487999105172,Ord_9
Ord_9_30.5011762037928_240.842383380509,Ord_9_30.8938207127348_224.246136913796,Ord_9
Ord_9_30.5011762037928_240.842383380509,Ord_9_48.773386643525_247.581960658542,Ord_9
Ord_9_246.952585290897_238.358066481963,Ord_9_253.003057634456_194.029218761353,Ord_9
Ord_9_246.952585290897_238.358066481963,Ord_9_258.13507390084_244.478477969564,Ord_9
Ord_9_255.428743510614_200.841647884361,Ord_9_257.18034077068_194.029218761353,Ord_9
Ord_9_132.446738476269_214.257915431687,Ord_9_145.850395406224_225.99131759594,Ord_9
Ord_9_132.446738476269_214.257915431687,Ord_9_137.732247078389_203.564967904414,Ord_9
Ord_9_132.446738476269_214.257915431687,Ord_9_124.988183766415_237.831488123039,Ord_9
Ord_9_297.690152619072_128.960258975485,Ord_9_296.479423117331_142.746704314016,Ord_9
Ord_9_297.690152619072_128.960258975485,Ord_9_284.055571518623_133.214441334157,Ord_9
Ord_9_297.690152619072_128.960258975485,Ord_9_284.796777429665_128.428834796971,Ord_9
Ord_9_297.690152619072_128.960258975485,Ord_9_302.009505935471_133.182463566047,Ord_9
Ord_9_154.113750049113_268.156323331741,Ord_9_139.058286763789_213.184243619105,Ord_9
Ord_9_137.050787015762_234.478100800699,Ord_9_145.850395406224_225.99131759594,Ord_9
Ord_9_137.050787015762_234.478100800699,Ord_9_137.732247078389_203.564967904414,Ord_9
Ord_9_137.050787015762_234.478100800699,Ord_9_124.988183766415_237.831488123039,Ord_9
Ord_9_137.050787015762_234.478100800699,Ord_9_135.313314493687_211.58254940602,Ord_9
Ord_9_260.622472961961_268.591035752539,Ord_9_263.865673145091_238.614909687651,Ord_9
Ord_9_260.622472961961_268.591035752539,Ord_9_258.13507390084_244.478477969564,Ord_9
Ord_9_255.071735747268_185.997523836562,Ord_9_246.90764773762_189.001430945406,Ord_9
Ord_9_147.130428952866_53.0218864058477,Ord_9_141.934393551016_39.7784428940278,Ord_9
Ord_9_147.130428952866_53.0218864058477,Ord_9_142.649159091802_73.1113422370428,Ord_9
Ord_9_276.856715781571_80.159246125761,Ord_9_264.772456007134_98.4609911385746,Ord_9
Ord_9_276.856715781571_80.159246125761,Ord_9_283.733719479175_95.3957676403575,Ord_9
Ord_9_276.856715781571_80.159246125761,Ord_9_290.496114483096_94.044235435467,Ord_9
Ord_9_225.184196285654_232.509529312188,Ord_9_167.812466953888_213.238890413948,Ord_9
Ord_9_225.184196285654_232.509529312188,Ord_9_233.58709152532_228.405469263027,Ord_9
Ord_9_225.184196285654_232.509529312188,Ord_9_245.452887279011_231.234689533276,Ord_9
Ord_9_225.184196285654_232.509529312188,Ord_9_242.462546277711_233.750964158449,Ord_9
Ord_9_139.311748277612_281.510450679267,Ord_9_147.600248962638_268.178185425086,Ord_9
Ord_9_139.311748277612_281.510450679267,Ord_9_154.113750049113_268.156323331741,Ord_9
Ord_9_139.311748277612_281.510450679267,Ord_9_145.2940590028_256.135895488627,Ord_9
Ord_9_159.089229196811_158.679565040611,Ord_9_145.217083927678_169.188218475298,Ord_9
Ord_9_159.089229196811_158.679565040611,Ord_9_155.16693017686_158.237507943756,Ord_9
Ord_9_159.089229196811_158.679565040611,Ord_9_159.372991701957_162.724560730183,Ord_9
Ord_9_222.577834018644_59.068022048376,Ord_9_234.003365170257_53.13559545065,Ord_9
Ord_9_155.477254573533_277.327116017286,Ord_9_152.996418926883_280.100515483722,Ord_9
Ord_9_229.243692398429_239.93238930355,Ord_9_239.741648103195_258.867344967013,Ord_9
Ord_9_229.243692398429_239.93238930355,Ord_9_255.428743510614_200.841647884361,Ord_9
